timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
594250877,-0.07447361,-0.0113581335,0.0012039284,4000,0,0.5347642,1.0323745,-9.270771,4000,-5880,-0.12771365,-0.18753442,0.3196178,-13555,-52.558987,43.059998
594254877,0.12774408,-0.0014653289,-0.0066531934,4000,0,-0.4895757,-0.5087626,-9.958544,4000,-9880,-0.12771365,-0.18753442,0.3196178,-17555,-52.558987,43.059998
594258878,-0.028401567,0.018147824,0.0076329703,4001,0,0.06024685,-0.20953767,-10.46542,4001,-13881,-0.12771365,-0.18753442,0.3196178,-21556,-52.558987,43.059998
594262877,-0.12604393,-0.0021357245,0.0036536562,3999,0,0.7027757,1.0147256,-9.346549,3999,-17880,-0.12771365,-0.18753442,0.3196178,-3270,-52.80795,43.07
594266877,0.08149748,0.0030465443,-0.0071003647,4000,0,-0.40862328,0.043759484,-9.574131,4000,-21880,-0.12771365,-0.18753442,0.3196178,-7270,-52.80795,43.07
594270878,0.046048492,0.00967931,0.002697477,4001,0,-0.24246149,-0.5550918,-10.38557,4001,-3506,-0.14168929,-0.18377867,0.33488363,-268,-52.558987,43.07
594274877,-0.13178527,0.016277853,0.002651336,3999,0,0.80725884,0.7807121,-9.6483345,3999,-7505,-0.14168929,-0.18377867,0.33488363,-4267,-52.558987,43.07
594278877,0.021047782,-0.003459149,-0.0064040734,4000,0,-0.15540577,0.51533264,-9.383271,4000,-11505,-0.14168929,-0.18377867,0.33488363,-8267,-52.558987,43.07
594282877,0.09281745,0.002693645,-0.0013646955,4000,0,-0.4640265,-0.78267115,-10.210162,4000,-15505,-0.14168929,-0.18377867,0.33488363,-1519,-52.558987,43.07
594286877,-0.103503324,0.022825487,0.007398406,4000,0,0.76860905,0.29782024,-10.118693,4000,-19505,-0.14168929,-0.18377867,0.33488363,-5519,-52.558987,43.07
594290877,-0.04221156,-0.0089057125,-0.0005821661,4000,0,0.28552786,0.88589853,-9.414271,4000,-1871,-0.14168929,-0.18628252,0.32725072,-9519,-52.558987,43.07
594294877,0.10618957,-0.0029405588,-0.005318549,4000,0,-0.57799894,-0.6224174,-9.974003,4000,-5871,-0.14168929,-0.18628252,0.32725072,-13519,-52.558987,43.07
594298877,-0.049979914,0.020233728,0.009948662,4000,0,0.24662423,0.0054898793,-10.414495,4000,-9871,-0.14168929,-0.18628252,0.32725072,-17519,-52.558987,43.07
594302877,-0.09839799,-0.0045442404,0.0084792115,4000,0,0.6589443,1.006276,-9.391679,4000,-13871,-0.14168929,-0.18628252,0.32725072,-21519,-52.558987,43.07
594306877,0.09755745,0.0018207608,-0.0034577744,4000,0,-0.34148094,-0.28736722,-9.61869,4000,-17871,-0.14168929,-0.18628252,0.32725072,-3271,-52.9735,43.059998
594310877,0.017906716,0.015922291,0.0073676733,4000,0,-0.14329684,-0.3349849,-10.508611,4000,-21871,-0.14168929,-0.18628252,0.32725072,-7271,-52.9735,43.059998
594314878,-0.13639088,0.008418405,0.009431031,4001,0,0.88074225,0.8775744,-9.455653,4001,-3628,-0.11653314,-0.1912902,0.31634656,-884,-52.558987,43.059998
594318877,0.057845913,-0.00045306113,-0.0044414606,3999,0,-0.15562475,0.15850703,-9.4006195,3999,-7627,-0.11653314,-0.1912902,0.31634656,-4883,-52.558987,43.059998
594322877,0.074022345,0.0013026427,0.0024329787,4000,0,-0.47727057,-0.59524393,-10.396552,4000,-11627,-0.11653314,-0.1912902,0.31634656,-8883,-52.558987,43.059998
594326877,-0.12703407,0.017273588,0.008846203,4000,0,0.92413324,0.5973032,-9.888635,4000,-15627,-0.11653314,-0.1912902,0.31634656,-1555,-53.13904,43.059998
594330877,-0.008350027,-0.007852143,0.0002753313,4000,0,0.029636987,0.69105196,-9.351989,4000,-19627,-0.11653314,-0.1912902,0.31634656,-5555,-53.13904,43.059998
594334877,0.102767974,-0.00033254325,-0.0018787566,4000,0,-0.69418234,-0.621721,-10.201247,4000,-1880,-0.12491852,-0.18628252,0.32179862,-9555,-53.13904,43.059998
594338877,-0.07966665,0.021475174,0.00825574,4000,0,0.7172539,0.12644465,-10.215029,4000,-5880,-0.12491852,-0.18628252,0.32179862,-13555,-53.13904,43.059998
594342877,-0.06719816,-0.006567791,0.0017191949,4000,0,0.36558613,0.9364883,-9.431272,4000,-9880,-0.12491852,-0.18628252,0.32179862,-17555,-53.13904,43.059998
594346877,0.0952277,-0.0005613342,-0.0077576987,4000,0,-0.6559637,-0.40502924,-9.814295,4000,-13880,-0.12491852,-0.18628252,0.32179862,-21555,-53.13904,43.059998
594350877,-0.023280518,0.019475443,0.0054021566,4000,0,0.20665444,-0.10533746,-10.413502,4000,-17880,-0.12491852,-0.18628252,0.32179862,-3173,-53.055637,43.059998
594354877,-0.10359488,-0.00018451485,0.0018271114,4000,0,0.61368823,1.0214444,-9.475147,4000,-21880,-0.12491852,-0.18628252,0.32179862,-7173,-53.055637,43.059998
594358878,0.07479728,0.0009968948,-0.0054476275,4001,0,-0.47433427,-0.07102881,-9.558998,4001,-3624,-0.14029174,-0.18377867,0.33706447,-873,-52.6424,43.059998
594362877,0.02685155,0.014656636,0.004557268,3999,0,-0.22199409,-0.41110274,-10.341177,3999,-7623,-0.14029174,-0.18377867,0.33706447,-4872,-52.6424,43.059998
594366877,-0.11455775,0.0075479248,0.0015577059,4000,0,0.8346401,0.87870175,-9.680556,4000,-11623,-0.14029174,-0.18377867,0.33706447,-8872,-52.6424,43.059998
594370918,0.034842543,-0.0026196004,-0.0034041759,4041,0,-0.18097948,0.32504836,-9.45216,4041,-15664,-0.14029174,-0.18377867,0.33706447,-1509,-52.6424,43.059998
594374877,0.06990082,0.00484751,0.0024318846,3959,0,-0.58633536,-0.61843437,-10.182598,3959,-19623,-0.14029174,-0.18377867,0.33706447,-5468,-52.6424,43.059998
594378877,-0.09658901,0.016543595,0.007850323,4000,0,0.8162652,0.53795826,-10.042775,4000,-1881,-0.12072583,-0.19629788,0.32070822,-9468,-52.6424,43.059998
594382877,-0.01958681,-0.0026387789,0.0027606997,4000,0,0.25074264,0.72876734,-9.482201,4000,-5881,-0.12072583,-0.19629788,0.32070822,-13468,-52.6424,43.059998
594386877,0.08658354,0.0011098587,0.0011860399,4000,0,-0.71335477,-0.59347963,-10.014121,4000,-9881,-0.12072583,-0.19629788,0.32070822,-17468,-52.6424,43.059998
594390877,-0.05677202,0.019982215,0.013016481,4000,0,0.46394068,0.083505,-10.243004,4000,-13881,-0.12072583,-0.19629788,0.32070822,-21468,-52.6424,43.059998
594394877,-0.067227036,-0.004869793,0.0042569656,4000,0,0.59237933,0.8392339,-9.412485,4000,-17881,-0.12072583,-0.19629788,0.32070822,-3306,-53.055637,43.07
594398877,0.075422,-0.0030742297,-0.0035917885,4000,0,-0.5309071,-0.29224423,-9.675631,4000,-21881,-0.12072583,-0.19629788,0.32070822,-7306,-53.055637,43.07
594402877,-0.0038883004,0.015020848,0.009887216,4000,0,0.004917985,-0.23574005,-10.305691,4000,-3611,-0.1221234,-0.19254212,0.3196178,-883,-52.6424,43.07
594406877,-0.097472884,0.002388198,0.005096966,4000,0,0.7967909,0.88848704,-9.597818,4000,-7611,-0.1221234,-0.19254212,0.3196178,-4883,-52.6424,43.07
594411677,0.0560919,0.0021290462,-0.0037544891,4800,0,-0.37030596,-0.052266024,-9.539381,4800,-12411,-0.1221234,-0.19254212,0.3196178,-9683,-52.6424,43.07
594415677,0.025186608,0.013416453,0.0034456954,4000,0,-0.213718,-0.45048562,-10.378329,4000,-16411,-0.1221234,-0.19254212,0.3196178,-2356,-53.055637,43.07
594419677,-0.10849333,0.0054386267,0.002965792,4000,0,0.84761995,0.81673765,-9.769009,4000,-20411,-0.1221234,-0.19254212,0.3196178,-6356,-53.055637,43.07
594423677,0.030964065,0.0012874524,-0.0015063054,4000,0,-0.101167716,0.20355093,-9.501026,4000,-2684,-0.13050878,-0.19379404,0.31634656,-10356,-53.055637,43.07
594427677,0.06807641,0.0082454,-0.00036929245,4000,0,-0.61164314,-0.5603178,-10.255226,4000,-6684,-0.13050878,-0.19379404,0.31634656,-14356,-53.055637,43.07
594431677,-0.10168184,0.012359528,0.0027713072,4000,0,0.87951785,0.4612764,-9.881377,4000,-10684,-0.13050878,-0.19379404,0.31634656,-18356,-53.055637,43.07
594435678,-0.013615348,-0.0008731815,-0.0029380305,4001,0,0.21225959,0.58707696,-9.428641,4001,-14685,-0.13050878,-0.19379404,0.31634656,-351,-52.80795,43.07
594439677,0.084359206,-0.001139024,-0.0059853364,3999,0,-0.7286754,-0.5164884,-10.030812,3999,-18684,-0.13050878,-0.19379404,0.31634656,-4350,-52.80795,43.07
594443677,-0.06369234,0.015109906,0.0039791404,4000,0,0.6223848,0.18156767,-10.218783,4000,-22684,-0.13050878,-0.19379404,0.31634656,-8350,-52.80795,43.07
594447677,-0.054544397,0.0013185906,0.0009179417,4000,0,0.5388577,0.8906043,-9.5571995,4000,-4683,-0.123520955,-0.20255749,0.3119849,-1683,-52.80795,43.07
594451677,0.07547191,-0.00399934,-0.0036012912,4000,0,-0.725163,-0.29389983,-9.701184,4000,-8683,-0.123520955,-0.20255749,0.3119849,-5683,-52.80795,43.07
594455677,-0.01965804,0.01949565,0.008942502,4000,0,0.1778258,-0.15759423,-10.290168,4000,-12683,-0.123520955,-0.20255749,0.3119849,-9683,-52.80795,43.07
594459677,-0.07869083,0.0002492103,0.0013680526,4000,0,0.81062263,0.86097074,-9.718756,4000,-16683,-0.123520955,-0.20255749,0.3119849,-2355,-52.725174,43.07
594463677,0.055518832,-0.0021295208,-0.0027796014,4000,0,-0.46429512,-0.08787849,-9.700961,4000,-20683,-0.123520955,-0.20255749,0.3119849,-6355,-52.725174,43.07
594467677,0.009616481,0.015551849,0.010036408,4000,0,-0.29516956,-0.36124113,-10.107334,4000,-2672,-0.12631609,-0.18628252,0.33052197,-10355,-52.725174,43.07
594471677,-0.08253609,0.0034842507,0.0058785216,4000,0,0.97445464,0.68817776,-9.756928,4000,-6672,-0.12631609,-0.18628252,0.33052197,-14355,-52.725174,43.07
594475677,0.021561773,-0.0013273363,0.00033516376,4000,0,-0.0996595,0.25356638,-9.641235,4000,-10672,-0.12631609,-0.18628252,0.33052197,-18355,-52.725174,43.07
594479677,0.03965994,0.0073965546,0.00687207,4000,0,-0.6644065,-0.41895866,-10.029981,4000,-14672,-0.12631609,-0.18628252,0.33052197,-374,-52.890724,43.07
594483677,-0.07381031,0.00857139,0.0069381176,4000,0,0.7475132,0.56445986,-9.92838,4000,-18672,-0.12631609,-0.18628252,0.33052197,-4374,-52.890724,43.07
594487677,-0.009624184,0.002053216,0.0018999574,4000,0,0.24482459,0.6550844,-9.564879,4000,-22672,-0.12631609,-0.18628252,0.33052197,-8374,-52.890724,43.07
594491677,0.060521968,-0.00043781244,-0.0022082352,4000,0,-0.7051666,-0.43683735,-9.865937,4000,-4672,-0.14448442,-0.18252675,0.32288906,-1672,-52.9735,43.07
594495677,-0.050011788,0.018119205,0.008481945,4000,0,0.43271995,0.1464389,-10.178915,4000,-8672,-0.14448442,-0.18252675,0.32288906,-5672,-52.9735,43.07
594499677,-0.043251492,0.0045120446,0.0011023782,4000,0,0.5940332,0.8478347,-9.6436,4000,-12672,-0.14448442,-0.18252675,0.32288906,-9672,-52.9735,43.07
594503677,0.0601002,-0.0018764123,-0.0054238527,4000,0,-0.58652705,-0.3233567,-9.613181,4000,-16672,-0.14448442,-0.18252675,0.32288906,-2355,-52.9735,43.07
594507677,-0.008667245,0.021474259,0.0067186854,4000,0,-0.04361755,-0.25727698,-10.285096,4000,-20672,-0.14448442,-0.18252675,0.32288906,-6355,-52.9735,43.07
594511677,-0.07730561,-0.00027319766,0.0007251563,4000,0,0.8360385,0.81333625,-9.734704,4000,-2684,-0.123520955,-0.19504596,0.32506987,-10355,-52.9735,43.07
594515677,0.03890109,-0.0015900224,-0.0029212616,4000,0,-0.31725505,0.020051468,-9.633469,4000,-6684,-0.123520955,-0.19504596,0.32506987,-14355,-52.9735,43.07
594519677,0.0286867,0.0105624,0.00234742,4000,0,-0.5833206,-0.3643348,-10.124869,4000,-10684,-0.123520955,-0.19504596,0.32506987,-18355,-52.9735,43.07
594523677,-0.08114176,0.0034230398,0.0025820297,4000,0,0.98150146,0.6208,-9.886291,4000,-14684,-0.123520955,-0.19504596,0.32506987,-360,-52.890724,43.07
594527677,0.008373643,0.0018059238,-0.002738657,4000,0,0.1443395,0.38196182,-9.583203,4000,-18684,-0.123520955,-0.19504596,0.32506987,-4360,-52.890724,43.07
594531677,0.057860054,0.00010484769,-0.0027379976,4000,0,-0.7909171,-0.46424633,-10.011384,4000,-22684,-0.123520955,-0.19504596,0.32506987,-8360,-52.890724,43.07
594535677,-0.0667752,0.013255088,0.007066212,4000,0,0.6942646,0.3440479,-10.040378,4000,-4683,-0.12631609,-0.18878634,0.32179862,-1674,-52.890724,43.07
594539677,-0.023398222,0.006594735,0.003553641,4000,0,0.6171244,0.74998444,-9.573089,4000,-8683,-0.12631609,-0.18878634,0.32179862,-5674,-52.890724,43.07
594543677,0.062546626,-0.00093612314,-0.0042320304,4000,0,-0.7623425,-0.38884822,-9.777078,4000,-12683,-0.12631609,-0.18878634,0.32179862,-9674,-52.890724,43.07
594547677,-0.03661731,0.020434914,0.009766809,4000,0,0.22219357,-0.012682672,-10.105345,4000,-16683,-0.12631609,-0.18878634,0.32179862,-2355,-52.9735,43.07
594551677,-0.046667762,0.0023217532,0.005104067,4000,0,0.80904776,0.80989903,-9.66701,4000,-20683,-0.12631609,-0.18878634,0.32179862,-6355,-52.9735,43.07
594555677,0.046996966,-0.0062990203,-0.0016949499,4000,0,-0.45583865,-0.24503729,-9.724488,4000,-2627,-0.13330391,-0.19003826,0.3337932,-10355,-52.9735,43.07
594559677,-0.0036659318,0.02185506,0.008180393,4000,0,-0.1992004,-0.34656796,-10.099147,4000,-6627,-0.13330391,-0.19003826,0.3337932,-14355,-52.9735,43.07
594563677,-0.07463588,-0.004891028,0.0023689766,4000,0,0.9342007,0.81573665,-9.8459,4000,-10627,-0.13330391,-0.19003826,0.3337932,-18355,-52.9735,43.07
594567677,0.029650308,0.0004849534,0.000171553,4000,0,-0.16365127,0.019378966,-9.700414,4000,-14627,-0.13330391,-0.19003826,0.3337932,-373,-53.13904,43.07
594571677,0.03805505,0.007920162,0.0011611549,4000,0,-0.654332,-0.48112014,-10.065725,4000,-18627,-0.13330391,-0.19003826,0.3337932,-4373,-53.13904,43.07
594575677,-0.088921756,0.0072962674,0.0067723114,4000,0,0.8742506,0.64752614,-9.880912,4000,-22627,-0.13330391,-0.19003826,0.3337932,-8373,-53.13904,43.07
594579677,0.0071961014,0.0030435976,-0.00016838871,4000,0,0.23546991,0.47679335,-9.646931,4000,-4684,-0.13470148,-0.20005365,0.31743696,-1534,-52.725174,43.07
594583677,0.067316264,-0.0035603,-0.0061260397,4000,0,-0.87471217,-0.45734724,-9.933807,4000,-8684,-0.13470148,-0.20005365,0.31743696,-5534,-52.725174,43.07
594587677,-0.07371042,0.022476701,0.009388168,4000,0,0.5762724,0.27848503,-9.982913,4000,-12684,-0.13470148,-0.20005365,0.31743696,-9534,-52.725174,43.07
594591677,-0.030914132,0.0035815036,0.0015612498,4000,0,0.6868998,0.7627962,-9.529706,4000,-16684,-0.13470148,-0.20005365,0.31743696,-2315,-52.47684,43.07
594595677,0.067346044,-0.012690048,-0.008125723,4000,0,-0.61767787,-0.37828842,-9.809483,4000,-20684,-0.13470148,-0.20005365,0.31743696,-6315,-52.47684,43.07
594599677,-0.023901917,0.026540145,0.0083062155,4000,0,-0.13592711,-0.14786378,-10.220157,4000,-2684,-0.11373801,-0.18127483,0.32179862,-10315,-52.47684,43.07
594603677,-0.07582386,-0.008611816,0.0034752332,4000,0,0.85715854,0.89314085,-9.7606325,4000,-6684,-0.11373801,-0.18127483,0.32179862,-14315,-52.47684,43.07
594607677,0.04646932,-0.0026827496,-0.0014286371,4000,0,-0.22190621,-0.052537635,-9.756601,4000,-10684,-0.11373801,-0.18127483,0.32179862,-18315,-52.47684,43.07
594611678,0.02100931,0.015555132,0.0032566634,4001,0,-0.5534017,-0.31501794,-10.153199,4001,-14685,-0.11373801,-0.18127483,0.32179862,-361,-52.890724,43.07
594615677,-0.07827383,-0.0014934693,0.0034705529,3999,0,0.9074338,0.707086,-9.915699,3999,-18684,-0.11373801,-0.18127483,0.32179862,-4360,-52.890724,43.07
594619677,0.018543214,0.0072214254,0.0038690148,4000,0,0.17499782,0.3108403,-9.678556,4000,-22684,-0.11373801,-0.18127483,0.32179862,-8360,-52.890724,43.07
594623677,0.045710724,0.0032683455,-0.0021788033,4000,0,-0.8555739,-0.3504663,-9.845791,4000,-4684,-0.14029174,-0.1850306,0.3141657,-2665,-52.558987,43.07
594627677,-0.067617364,0.017043395,0.009746929,4000,0,0.7306827,0.4293156,-9.905401,4000,-8684,-0.14029174,-0.1850306,0.3141657,-6665,-52.558987,43.07
594631677,-0.014100441,0.008082566,0.004322126,4000,0,0.47476864,0.7009713,-9.621346,4000,-12684,-0.14029174,-0.1850306,0.3141657,-10665,-52.558987,43.07
594635677,0.065532945,-0.008664799,-0.006896717,4000,0,-0.8267818,-0.42337552,-9.80258,4000,-16684,-0.14029174,-0.1850306,0.3141657,-3623,-53.13904,43.07
594639677,-0.04518873,0.02471638,0.009179031,4000,0,0.2707496,0.04177632,-10.1277895,4000,-20684,-0.14029174,-0.1850306,0.3141657,-7623,-53.13904,43.07
594643678,-0.055591162,-0.006601995,0.004303549,4001,0,0.8405439,0.8529604,-9.6666565,4001,-24685,-0.14029174,-0.1850306,0.3141657,-11624,-53.13904,43.07
594647677,0.0637143,-0.0069753476,-0.00776695,3999,0,-0.5016017,-0.38340107,-9.816264,3999,-4637,-0.123520955,-0.18628252,0.32616028,-15623,-53.13904,43.07
594651677,-0.0022680205,0.021581344,0.005307502,4000,0,-0.39053833,-0.20201334,-10.198305,4000,-8637,-0.123520955,-0.18628252,0.32616028,-19623,-53.13904,43.07
594655677,-0.08913362,-0.0036602572,0.006389434,4000,0,0.9744344,0.8672075,-9.750221,4000,-12637,-0.123520955,-0.18628252,0.32616028,-1673,-52.725174,43.07
594659677,0.041678075,0.0036903124,-0.0005984404,4000,0,-0.048468243,-0.03438753,-9.628816,4000,-16637,-0.123520955,-0.18628252,0.32616028,-5673,-52.725174,43.07
594663677,0.044881478,0.009179215,-0.004548636,4000,0,-0.8093942,-0.3386459,-10.0835285,4000,-20637,-0.123520955,-0.18628252,0.32616028,-9673,-52.725174,43.07
594667677,-0.09746585,0.010206825,0.0061620832,4000,0,0.959156,0.5702944,-9.83342,4000,-1683,-0.14029174,-0.1912902,0.32616028,-3553,-53.552265,43.07
594671677,0.008915647,0.009636287,0.002494708,4000,0,0.29841664,0.39422444,-9.537242,4000,-5683,-0.14029174,-0.1912902,0.32616028,-7553,-53.552265,43.07
594675678,0.06590722,-0.006440245,-0.008044736,4001,0,-0.82898945,-0.4395609,-9.890178,4001,-9684,-0.14029174,-0.1912902,0.32616028,-684,-52.393433,43.07
594679677,-0.06956713,0.026026962,0.006898877,3999,0,0.6259696,0.22151184,-10.036126,3999,-13683,-0.14029174,-0.1912902,0.32616028,-4683,-52.393433,43.07
594683677,-0.039534356,-0.005429774,0.003939588,4000,0,0.5652137,0.7721133,-9.608068,4000,-17683,-0.14029174,-0.1912902,0.32616028,-8683,-52.393433,43.07
594687677,0.075105526,-0.0077410317,-0.0046226652,4000,0,-0.70839936,-0.39033213,-9.898267,4000,-21683,-0.14029174,-0.1912902,0.32616028,-12683,-52.393433,43.07
594691677,-0.029645573,0.027941566,0.007141568,4000,0,-0.0028486236,-0.05933436,-10.216527,4000,-3563,-0.11932827,-0.18252675,0.32616028,-16683,-52.393433,43.07
594695677,-0.075513884,-0.010476919,0.005151554,4000,0,0.88553876,0.8408539,-9.702258,4000,-7563,-0.11932827,-0.18252675,0.32616028,-20683,-52.393433,43.07
594699677,0.052845474,-4.0579005e-05,1.4045146e-05,4000,0,-0.32651454,-0.21080348,-9.796969,4000,-11563,-0.11932827,-0.18252675,0.32616028,-2636,-52.9735,43.07
594703677,0.011219331,0.016473105,0.0015739773,4000,0,-0.57535654,-0.19823366,-10.119217,4000,-15563,-0.11932827,-0.18252675,0.32616028,-6636,-52.9735,43.07
594707677,-0.08594617,-0.00071035384,0.008359606,4000,0,0.9727642,0.7016328,-9.662984,4000,-19563,-0.11932827,-0.18252675,0.32616028,-10636,-52.9735,43.07
594711677,0.03176292,0.0051240427,0.0028031892,4000,0,0.15697256,0.020318056,-9.628015,4000,-23563,-0.11932827,-0.18252675,0.32616028,-3626,-52.890724,43.07
594715677,0.03775123,0.0005585163,-0.0045945253,4000,0,-0.83656305,-0.36848307,-9.949377,4000,-4684,-0.13050878,-0.18628252,0.32834113,-7626,-52.890724,43.07
594719678,-0.08084503,0.012358538,0.009425752,4001,0,0.7877279,0.5395996,-9.897976,4001,-8685,-0.13050878,-0.18628252,0.32834113,-663,-52.558987,43.07
594723677,0.0011394715,0.0068458924,0.0021076717,3999,0,0.49135357,0.50916606,-9.606046,3999,-12684,-0.13050878,-0.18628252,0.32834113,-4662,-52.558987,43.07
594727677,0.055219643,-0.008447717,-0.0076629403,4000,0,-0.83119607,-0.4228338,-9.88351,4000,-16684,-0.13050878,-0.18628252,0.32834113,-8662,-52.558987,43.07
594731677,-0.055686656,0.027880605,0.00676065,4000,0,0.3169293,0.23901194,-10.112538,4000,-20684,-0.13050878,-0.18628252,0.32834113,-12662,-52.558987,43.07
594735677,-0.03782903,-0.0050958977,0.002991511,4000,0,0.7816671,0.83701104,-9.810904,4000,-2684,-0.12631609,-0.19003826,0.3185274,-16662,-52.558987,43.07
594739677,0.058289114,-0.0062612477,-0.0040064766,4000,0,-0.55264544,-0.45676434,-9.781382,4000,-6684,-0.12631609,-0.19003826,0.3185274,-20662,-52.558987,43.07
594743677,-0.01781109,0.021831369,0.0028199719,4000,0,-0.2865342,-0.06510065,-10.157162,4000,-10684,-0.12631609,-0.19003826,0.3185274,-2677,-52.6424,43.07
594747677,-0.07146465,-0.0074745505,0.0053135133,4000,0,0.9638231,0.76716083,-9.720744,4000,-14684,-0.12631609,-0.19003826,0.3185274,-6677,-52.6424,43.07
594751677,0.036992177,0.0022873052,0.0006447806,4000,0,-0.07930461,-0.17450148,-9.733738,4000,-18684,-0.12631609,-0.19003826,0.3185274,-10677,-52.6424,43.07
594755677,0.02221741,0.006608384,-0.0035858133,4000,0,-0.74790096,-0.17057167,-9.992883,4000,-22684,-0.12631609,-0.19003826,0.3185274,-3623,-52.725174,43.07
594759677,-0.08539859,0.0039341385,0.007557359,4000,0,0.9096437,0.64013314,-9.7489195,4000,-4682,-0.12911122,-0.1912902,0.3446974,-7623,-52.725174,43.07
594763678,0.014248734,0.004713136,0.0009316898,4001,0,0.19550785,0.28182015,-9.608379,4001,-8683,-0.12911122,-0.1912902,0.3446974,-674,-52.393433,43.07
594767677,0.055197198,-0.005429067,-0.008989113,3999,0,-0.88974124,-0.31136212,-9.959305,3999,-12682,-0.12911122,-0.1912902,0.3446974,-4673,-52.393433,43.07
594771677,-0.07540756,0.025276486,0.0072975024,4000,0,0.5187626,0.5433889,-9.959886,4000,-16682,-0.12911122,-0.1912902,0.3446974,-8673,-52.393433,43.07
594775677,-0.02104447,-0.0030325607,0.006582205,4000,0,0.6145812,0.7498518,-9.742518,4000,-20682,-0.12911122,-0.1912902,0.3446974,-12673,-52.393433,43.07
594779677,0.072437815,-0.0045785927,-0.002556878,4000,0,-0.5641588,-0.6148872,-9.903229,4000,-2683,-0.14588198,-0.1912902,0.3196178,-16673,-52.393433,43.07
594783677,-0.046157636,0.03116661,0.0054079476,4000,0,-0.056857236,0.10215647,-10.079898,4000,-6683,-0.14588198,-0.1912902,0.3196178,-20673,-52.393433,43.07
594787677,-0.051826097,-0.008068639,0.0075236275,4000,0,0.92426795,0.8154924,-9.630678,4000,-10683,-0.14588198,-0.1912902,0.3196178,-2672,-52.80795,43.07
594791677,0.07285841,-0.0016381749,-6.476127e-05,4000,0,-0.27546823,-0.62918323,-9.777562,4000,-14683,-0.14588198,-0.1912902,0.3196178,-6672,-52.80795,43.07
594795677,-0.016324919,0.0155917825,0.00049430795,4000,0,-0.547596,-0.22172537,-10.057625,4000,-18683,-0.14588198,-0.1912902,0.3196178,-10672,-52.80795,43.07
594799677,-0.09318276,0.0007649919,0.009746426,4000,0,1.1047747,0.7875897,-9.64851,4000,-22683,-0.14588198,-0.1912902,0.3196178,-3555,-52.890724,43.07
594803677,0.047876365,0.000778085,9.363783e-06,4000,0,-0.00083443226,0.057013616,-9.794508,4000,-4638,-0.12491852,-0.20255749,0.31525615,-7555,-52.890724,43.07
594807678,0.032624308,0.0030249592,-0.006364416,4001,0,-0.7847343,-0.32895052,-10.054367,4001,-8639,-0.12491852,-0.20255749,0.31525615,-683,-52.558987,43.07
594811677,-0.08318747,0.020338466,0.0096495105,3999,0,0.7646363,0.6358666,-9.831676,3999,-12638,-0.12491852,-0.20255749,0.31525615,-4682,-52.558987,43.07
594815677,0.007407614,0.0008008092,0.00032999573,4000,0,0.34019753,0.620133,-9.78247,4000,-16638,-0.12491852,-0.20255749,0.31525615,-8682,-52.558987,43.07
594819677,0.062349893,-0.000879576,-0.007953347,4000,0,-0.69232047,-0.49281752,-9.934173,4000,-20638,-0.12491852,-0.20255749,0.31525615,-12682,-52.558987,43.07
594823677,-0.06324314,0.029572992,0.007889906,4000,0,0.2894587,0.39064395,-10.118256,4000,-3525,-0.123520955,-0.1912902,0.32725072,-16682,-52.558987,43.07
594827677,-0.03528328,-0.009507745,0.006123771,4000,0,0.8326834,0.68559605,-9.554713,4000,-7525,-0.123520955,-0.1912902,0.32725072,-20682,-52.558987,43.07
594831677,0.06669752,-0.005296924,-0.0043948092,4000,0,-0.44265717,-0.6829726,-9.736333,4000,-11525,-0.123520955,-0.1912902,0.32725072,-2683,-52.890724,43.079998
594835677,-0.034356546,0.017073492,-0.00050362624,4000,0,-0.3538518,0.072372325,-10.096105,4000,-15525,-0.123520955,-0.1912902,0.32725072,-6683,-52.890724,43.079998
594839677,-0.075733095,-0.0032836131,0.009623739,4000,0,1.0095047,0.8287759,-9.617468,4000,-19525,-0.123520955,-0.1912902,0.32725072,-10683,-52.890724,43.079998
594843677,0.052273765,-0.0006000339,-5.4241815e-07,4000,0,-0.1244387,-0.27815288,-9.723841,4000,-23525,-0.123520955,-0.1912902,0.32725072,-3538,-52.890724,43.079998
594847677,0.015534579,0.008018673,-0.0054972526,4000,0,-0.80483156,-0.16774705,-10.177349,4000,-4684,-0.1221234,-0.17877099,0.32616028,-7538,-52.890724,43.079998
594851678,-0.09839723,0.012337475,0.010761671,4001,0,0.87877876,0.88099915,-9.777379,4001,-8685,-0.1221234,-0.17877099,0.32616028,-580,-52.890724,43.079998
594855677,0.039660268,0.0019505796,0.0019237436,3999,0,0.19489576,0.3065289,-9.734699,3999,-12684,-0.1221234,-0.17877099,0.32616028,-4579,-52.890724,43.079998
594859677,0.07085921,-0.00033668042,-0.008564109,4000,0,-0.8024513,-0.49191985,-10.173271,4000,-16684,-0.1221234,-0.17877099,0.32616028,-8579,-52.890724,43.079998
594863677,-0.10496561,0.029127788,0.008735553,4000,0,0.59131306,0.60931784,-9.91508,4000,-20684,-0.1221234,-0.17877099,0.32616028,-12579,-52.890724,43.079998
