timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
212406335,0,0,0,-17000,0,68.037,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
212604268,0,0,0,-17000,0,68.066,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
212805059,0,0,0,-17000,0,68.096,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
213003094,0,0,0,-17000,0,68.125,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
213204038,0,0,0,-17000,0,68.15401,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
213404118,0,0,0,-17000,0,68.184006,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
213603078,0,0,0,-17000,0,68.213005,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
213804021,0,0,0,-17000,0,68.242004,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
214004018,0,0,0,-17000,0,68.272,3.1415925,4294967.5,3750003.8,99.99,99.99,101,13,0.0,0.0,0.0,0.0,0.0,0,0,0,0
214205365,0,0,0,-17000,0,68.301,3.1415925,4294967.5,3750003.8,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
214405139,0,0,0,-17000,0,68.33,3.1415925,4294967.5,3750003.8,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
214605196,0,0,0,-17000,0,68.359,3.1415925,4294967.5,3750003.8,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
214804020,0,0,0,-17000,0,68.389,3.1415925,4294967.5,3750004.0,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
215004139,0,0,0,-17000,0,68.41801,3.1415925,4294967.5,3750004.0,99.99,99.99,101,14,0.0,0.0,0.0,0.0,0.0,0,0,0,0
215204061,0,0,0,-17000,0,68.44701,3.1415925,4294967.5,3750004.0,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
215404025,0,0,0,-17000,0,68.476006,3.1415925,4294967.5,3750004.0,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
215604022,0,0,0,-17000,0,68.505005,3.1415925,4294967.5,3750004.0,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
215803095,0,0,0,-17000,0,68.535,3.1415925,4294967.5,3750004.0,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
216005087,0,0,0,-17000,0,68.564,3.1415925,4294967.5,3750004.0,99.99,99.99,101,12,0.0,0.0,0.0,0.0,0.0,0,0,0,0
216203025,0,0,0,-17000,0,68.593,3.1415925,4294967.5,3750004.0,99.99,99.99,101,11,0.0,0.0,0.0,0.0,0.0,0,0,0,0
