timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
207898943,0.038957503,-0.0144922305,-0.007167845,0.4663068,-0.01160409,0.0041635293,0.8845373,0.0,0.0,0.0,0.0,0
207930943,-0.19578752,0.04083512,0.013382925,0.46610194,-0.011695698,0.0040497053,0.88464445,0.0,0.0,0.0,0.0,0
207962943,-0.236097,0.060242724,0.0058009964,0.46622226,-0.011700314,0.004104381,0.8845807,0.0,0.0,0.0,0.0,0
207994944,-0.0018202143,0.004343598,0.02653021,0.4661009,-0.011540131,0.0042029833,0.88464636,0.0,0.0,0.0,0.0,0
208026943,0.20052983,-0.040597793,-0.024600804,0.46617252,-0.011387792,0.004412002,0.8846096,0.0,0.0,0.0,0.0,0
208058943,0.124952264,-0.031938333,0.019885417,0.46600997,-0.011628325,0.0041848347,0.88469315,0.0,0.0,0.0,0.0,0
208086943,-0.0783249,0.02588712,-0.0103703085,0.465898,-0.011646452,0.004204893,0.88475174,0.0,0.0,0.0,0.0,0
208118943,0.11816207,-0.0058789914,0.0048324247,0.4660045,-0.0114527745,0.0043532858,0.8846976,0.0,0.0,0.0,0.0,0
208150943,0.14597805,-0.01465942,0.0030097717,0.46582156,-0.011499744,0.004259351,0.88479376,0.0,0.0,0.0,0.0,0
208182943,-0.05510296,-0.008983673,0.0023465608,0.46592346,-0.011647601,0.004073783,0.884739,0.0,0.0,0.0,0.0,0
208214970,-0.18976599,0.018072752,0.014144074,0.46567005,-0.011733225,0.003953919,0.88487184,0.0,0.0,0.0,0.0,0
208246943,-0.023070818,0.011094544,-0.017574513,0.46570608,-0.011543235,0.004268462,0.8848539,0.0,0.0,0.0,0.0,0
208278943,0.21018316,-0.0151174255,0.009930015,0.4656039,-0.011425777,0.0042609703,0.8849093,0.0,0.0,0.0,0.0,0
208310944,0.13028367,-0.0129258875,-0.0075247255,0.46551877,-0.01153215,0.004039146,0.8849536,0.0,0.0,0.0,0.0,0
208338943,-0.06497536,0.0069570607,0.008975567,0.46544755,-0.011448611,0.0042481096,0.88499135,0.0,0.0,0.0,0.0,0
208370943,0.20390174,-0.013833526,-0.017112244,0.4652218,-0.011310852,0.0042775455,0.8851115,0.0,0.0,0.0,0.0,0
208402943,0.22166191,-0.033613108,0.020338953,0.46508837,-0.011332556,0.004160573,0.88518196,0.0,0.0,0.0,0.0,0
208434943,-0.061178297,-0.010296319,0.0145105235,0.46485156,-0.011446475,0.003866808,0.88530624,0.0,0.0,0.0,0.0,0
208466943,-0.24027948,0.008914689,0.014560677,0.4648819,-0.011638618,0.0035956283,0.88528883,0.0,0.0,0.0,0.0,0
208498943,-0.2585714,0.030210428,0.008553822,0.46464485,-0.011619242,0.0036741828,0.8854132,0.0,0.0,0.0,0.0,0
208530943,-0.20142679,0.041377068,-0.010216681,0.4647093,-0.011563806,0.0036944854,0.8853801,0.0,0.0,0.0,0.0,0
208562943,-0.123171024,0.035285693,0.0050608264,0.46454287,-0.011466696,0.0038174805,0.88546824,0.0,0.0,0.0,0.0,0
208590943,0.22974983,-0.03303241,-0.009727888,0.46455607,-0.011301907,0.0038459739,0.8854633,0.0,0.0,0.0,0.0,0
208622943,0.1811512,-0.031927645,0.015056124,0.46455446,-0.011377112,0.0037388587,0.88546365,0.0,0.0,0.0,0.0,0
208654943,0.18630745,-0.03587883,-0.0051123947,0.46456334,-0.011336769,0.0037232707,0.8854596,0.0,0.0,0.0,0.0,0
208687774,0.16569814,-0.031046405,0.008379589,0.46456426,-0.011321373,0.003632431,0.88545954,0.0,0.0,0.0,0.0,0
208719743,0.14764027,-0.0198156,-0.00062036,0.46454093,-0.011341688,0.0035278655,0.885472,0.0,0.0,0.0,0.0,0
208751743,0.1465891,-0.034075037,0.007041065,0.46447256,-0.011343324,0.003441436,0.88550824,0.0,0.0,0.0,0.0,0
208783743,0.13049477,-0.026662886,0.0023289584,0.4643413,-0.011342295,0.003462967,0.8855769,0.0,0.0,0.0,0.0,0
208811743,-0.16635466,0.011712561,0.007905944,0.46421322,-0.011495417,0.0033090757,0.8856427,0.0,0.0,0.0,0.0,0
208843743,-0.1468436,0.009834723,0.015170779,0.46406797,-0.011421449,0.003313125,0.8857198,0.0,0.0,0.0,0.0,0
208875744,-0.13573627,0.007774134,0.003040291,0.4640133,-0.011428977,0.003224556,0.8857486,0.0,0.0,0.0,0.0,0
208907743,-0.14088678,0.011207571,0.015311666,0.4640005,-0.011478269,0.0031803602,0.88575494,0.0,0.0,0.0,0.0,0
208939775,-0.1189302,0.002032096,-0.00016112207,0.46389177,-0.011483141,0.003206415,0.8858117,0.0,0.0,0.0,0.0,0
208971743,-0.09653277,-0.0066989195,0.008282923,0.46392888,-0.01138369,0.0032866288,0.8857932,0.0,0.0,0.0,0.0,0
209003743,-0.0949871,-0.0025964412,0.0048909523,0.4638201,-0.011327098,0.0033104962,0.88585085,0.0,0.0,0.0,0.0,0
209035743,-0.084639385,-0.0042370353,0.0055421838,0.46392924,-0.0113349585,0.0032757816,0.88579375,0.0,0.0,0.0,0.0,0
209063749,-0.060473133,0.030504838,0.01879723,0.4638096,-0.01134631,0.0033219312,0.8858561,0.0,0.0,0.0,0.0,0
209095743,-0.06420578,0.03733038,0.014020225,0.4637217,-0.011450976,0.0032471402,0.88590103,0.0,0.0,0.0,0.0,0
209127743,-0.078455016,0.040655673,0.029435098,0.46367916,-0.011423456,0.0032410533,0.88592356,0.0,0.0,0.0,0.0,0
209159743,-0.08513369,0.036635105,0.020522557,0.46362057,-0.01133717,0.0032721574,0.8859553,0.0,0.0,0.0,0.0,0
209191776,-0.07131585,0.035779327,0.030729547,0.4635878,-0.011271106,0.0033104517,0.8859732,0.0,0.0,0.0,0.0,0
209223743,-0.06173414,0.034963116,0.0320604,0.46347782,-0.011256998,0.0033782944,0.8860307,0.0,0.0,0.0,0.0,0
209255743,-0.016646437,0.028248645,0.030510446,0.46348903,-0.011316225,0.003430613,0.88602376,0.0,0.0,0.0,0.0,0
209283743,-0.06721074,0.009611665,0.0055810814,0.46339318,-0.011296681,0.0032986407,0.8860746,0.0,0.0,0.0,0.0,0
209315776,-0.085933805,0.02191606,0.007094965,0.46335843,-0.011366416,0.0032127022,0.8860923,0.0,0.0,0.0,0.0,0
209347743,-0.08661309,0.024192497,0.02272724,0.463284,-0.011375666,0.0031246813,0.88613135,0.0,0.0,0.0,0.0,0
209379743,-0.048230693,0.041748747,0.033057198,0.4632345,-0.011312527,0.0031604327,0.886158,0.0,0.0,0.0,0.0,0
209411743,0.0044017527,0.050505977,0.052483894,0.46322638,-0.011294385,0.0032799253,0.8861619,0.0,0.0,0.0,0.0,0
209443774,0.07254743,0.044645328,0.04472421,0.46311462,-0.011242914,0.0034964408,0.8862203,0.0,0.0,0.0,0.0,0
209475743,0.09279632,0.048599087,0.028757587,0.4630605,-0.011256285,0.0036550688,0.8862477,0.0,0.0,0.0,0.0,0
209507743,0.08912316,0.022990623,0.0043830904,0.46286616,-0.011267775,0.0037789696,0.88634855,0.0,0.0,0.0,0.0,0
209539743,0.053813152,-0.0018985998,-0.0336987,0.46271604,-0.011253446,0.003875142,0.8864267,0.0,0.0,0.0,0.0,0
209568543,0.12226805,0.08041463,0.021199154,0.46252918,-0.011364368,0.003936163,0.88652253,0.0,0.0,0.0,0.0,0
209600543,0.07117149,0.03963537,-0.03510798,0.4625308,-0.011314758,0.003808604,0.8865229,0.0,0.0,0.0,0.0,0
209632543,-0.06969822,-0.05744969,-0.048060812,0.46246374,-0.011237321,0.0035552252,0.88655996,0.0,0.0,0.0,0.0,0
209664543,-0.18044962,-0.111888655,-0.015126868,0.46234852,-0.0112211555,0.003272235,0.8866213,0.0,0.0,0.0,0.0,0
209696543,-0.11518191,-0.064397246,0.04453042,0.46218884,-0.011237665,0.0033295972,0.886704,0.0,0.0,0.0,0.0,0
209728543,0.069170415,0.087044045,0.07228538,0.46212456,-0.011353846,0.0035915663,0.88673514,0.0,0.0,0.0,0.0,0
209756543,-0.13861465,-0.09470799,0.023451785,0.46217334,-0.011198949,0.0031632748,0.8867132,0.0,0.0,0.0,0.0,0
209788543,0.028091777,0.10777626,0.08132067,0.46207443,-0.011434766,0.0034664038,0.8867607,0.0,0.0,0.0,0.0,0
209820543,0.1953844,0.23594283,0.070762485,0.4619296,-0.011620844,0.0038084409,0.8868323,0.0,0.0,0.0,0.0,0
209852543,0.10599992,0.0076991543,-0.06063859,0.46201614,-0.011425431,0.0035889482,0.88679075,0.0,0.0,0.0,0.0,0
209884543,-0.12423334,-0.2383037,-0.11986311,0.46208826,-0.011173117,0.0030237176,0.88675845,0.0,0.0,0.0,0.0,0
209916543,-0.2611948,-0.12692548,0.025786784,0.46198696,-0.011285789,0.0026199834,0.8868111,0.0,0.0,0.0,0.0,0
209948543,-0.0058395364,0.19337264,0.12397552,0.461793,-0.011601784,0.0029992794,0.8869068,0.0,0.0,0.0,0.0,0
209980543,0.34182462,0.14241959,0.021247141,0.46181697,-0.011447961,0.0031614068,0.8868957,0.0,0.0,0.0,0.0,0
210008543,0.118151054,0.19583082,0.07710938,0.46153894,-0.0117047075,0.0029794036,0.8870377,0.0,0.0,0.0,0.0,0
210040543,0.3465002,-0.03752594,-0.0298115,0.4615584,-0.011550462,0.0030920429,0.8870293,0.0,0.0,0.0,0.0,0
210072543,0.0023318727,-0.11481091,-0.023450134,0.46139005,-0.011655865,0.0027731953,0.8871165,0.0,0.0,0.0,0.0,0
210104543,-0.37111607,0.10901011,0.0359564,0.4612644,-0.012227047,0.0025487973,0.8871749,0.0,0.0,0.0,0.0,0
210136544,-0.0024134598,0.075896375,0.009409628,0.46113923,-0.012199235,0.0030279115,0.88723886,0.0,0.0,0.0,0.0,0
210168543,0.24851954,-0.106786944,-0.04667763,0.46109208,-0.011955246,0.003184982,0.88726604,0.0,0.0,0.0,0.0,0
210200543,0.08305549,-0.14511178,0.0054628057,0.46103805,-0.011972042,0.0031662146,0.88729393,0.0,0.0,0.0,0.0,0
210232543,-0.10364925,0.049351223,0.03409378,0.46088254,-0.012422155,0.0031603603,0.8873686,0.0,0.0,0.0,0.0,0
210260543,0.10907043,-0.16189288,-0.006229794,0.46094227,-0.012141087,0.0034938909,0.88734025,0.0,0.0,0.0,0.0,0
210292543,-0.04283894,0.057943188,0.04247722,0.46074006,-0.012590154,0.0033749002,0.88743937,0.0,0.0,0.0,0.0,0
210324543,-0.17044652,0.18775356,0.0107325055,0.46069676,-0.0130092045,0.0034920915,0.88745546,0.0,0.0,0.0,0.0,0
210356543,-0.11292914,0.0023728777,-0.0037727407,0.4605755,-0.012850145,0.0033569634,0.88752115,0.0,0.0,0.0,0.0,0
210388543,0.1463101,-0.10497863,0.00058858935,0.46059132,-0.012692517,0.0033515198,0.8875152,0.0,0.0,0.0,0.0,0
210420543,0.22877762,-0.06886855,0.006359155,0.46046165,-0.012659716,0.003438978,0.88758266,0.0,0.0,0.0,0.0,0
210452543,-0.070305295,-0.019742768,0.006194172,0.4603497,-0.01298672,0.0030833413,0.8876374,0.0,0.0,0.0,0.0,0
210482143,-0.00926696,-0.06982171,-0.0013174433,0.46024123,-0.012963276,0.0030650776,0.88769406,0.0,0.0,0.0,0.0,0
210514143,-0.2952005,0.060221918,0.026308537,0.46016416,-0.013564949,0.0026320561,0.88772637,0.0,0.0,0.0,0.0,0
210546143,-0.15712656,0.12910879,0.045975514,0.46001807,-0.013921873,0.0027319982,0.8877962,0.0,0.0,0.0,0.0,0
210578143,0.21479025,0.11921915,0.0100504225,0.45983222,-0.013845366,0.003063726,0.88789254,0.0,0.0,0.0,0.0,0
210610151,0.24464618,-0.14924277,-0.070629336,0.45990646,-0.013503421,0.0030927432,0.88785934,0.0,0.0,0.0,0.0,0
210642143,-0.17330956,-0.26214188,-0.069458105,0.45969242,-0.013800067,0.0025970135,0.8879672,0.0,0.0,0.0,0.0,0
210670143,0.10890918,-0.23385967,-0.14362344,0.45971373,-0.013948034,0.0030629076,0.8879524,0.0,0.0,0.0,0.0,0
210702143,-0.19770081,-0.3336896,-0.079356015,0.45963728,-0.01381611,0.0025886677,0.8879955,0.0,0.0,0.0,0.0,0
210734143,-0.25701234,0.04931343,0.10597053,0.45954758,-0.014311349,0.0026790807,0.88803387,0.0,0.0,0.0,0.0,0
210766143,0.22408582,0.42031914,0.118306085,0.45934075,-0.014549907,0.003654906,0.8881334,0.0,0.0,0.0,0.0,0
210798143,0.2469017,0.0032445793,-0.06851787,0.4595343,-0.014149111,0.003592676,0.88804,0.0,0.0,0.0,0.0,0
210830143,-0.21949321,-0.2681238,-0.045506127,0.4594486,-0.013982507,0.0030954687,0.88808894,0.0,0.0,0.0,0.0,0
210862143,-0.21766773,0.076757886,0.027186334,0.45924565,-0.01432079,0.00330743,0.88818765,0.0,0.0,0.0,0.0,0
210894143,0.18619095,0.07897239,0.028420504,0.45925796,-0.014139077,0.003985881,0.88818145,0.0,0.0,0.0,0.0,0
210922143,-0.06268902,0.083160676,0.010579312,0.45906904,-0.01418183,0.003766889,0.88827944,0.0,0.0,0.0,0.0,0
210954143,0.25439304,0.002830073,-0.0033303928,0.45927596,-0.013991605,0.004038163,0.8881743,0.0,0.0,0.0,0.0,0
210986144,0.15657501,-0.064542785,0.0072906082,0.45909324,-0.013750105,0.004094922,0.8882722,0.0,0.0,0.0,0.0,0
211018143,-0.19112416,0.005871727,0.0037141715,0.459189,-0.01394029,0.0037963267,0.8882211,0.0,0.0,0.0,0.0,0
211050143,-0.2923339,0.09912695,0.05106911,0.45895895,-0.014148942,0.003643199,0.8883374,0.0,0.0,0.0,0.0,0
211082143,0.0659018,0.05064934,-0.0059675877,0.45895717,-0.01395387,0.0040947865,0.8883394,0.0,0.0,0.0,0.0,0
211114143,0.29907113,-0.09004664,-0.022363005,0.45896304,-0.013635651,0.0043100617,0.8883403,0.0,0.0,0.0,0.0,0
211142943,0.15997551,0.0759648,0.017152516,0.45875093,-0.0138499,0.004421109,0.888446,0.0,0.0,0.0,0.0,0
211174943,0.23881926,-0.14578433,-0.037610773,0.45886797,-0.013359127,0.0043017175,0.88839364,0.0,0.0,0.0,0.0,0
211206943,-0.23023129,-0.2327532,-0.05332195,0.458686,-0.013312054,0.0033993053,0.8884922,0.0,0.0,0.0,0.0,0
211238943,-0.22342412,0.0017170415,0.06462089,0.45879415,-0.013346482,0.0031458791,0.8884368,0.0,0.0,0.0,0.0,0
211270943,0.11490414,0.36053523,0.14049703,0.45849666,-0.013417437,0.003171466,0.8885892,0.0,0.0,0.0,0.0,0
211302943,0.22692554,0.11532653,-0.047371663,0.4588739,-0.012953071,0.0031760277,0.8884013,0.0,0.0,0.0,0.0,0
211334943,-0.038751435,-0.31780204,-0.08242042,0.4588091,-0.012370822,0.0021401355,0.8884462,0.0,0.0,0.0,0.0,0
211362943,0.15017317,-0.10377159,-0.06785626,0.4587719,-0.012446016,0.0023738935,0.88846374,0.0,0.0,0.0,0.0,0
211394943,-0.11525334,-0.18221873,-0.012083638,0.4585752,-0.012438711,0.0016344934,0.8885671,0.0,0.0,0.0,0.0,0
211426942,-0.21930233,0.09349726,0.010982018,0.45832783,-0.012933214,0.0014440456,0.8886879,0.0,0.0,0.0,0.0,0
211458943,0.23347262,0.031323932,0.012809765,0.4584057,-0.012806806,0.001787537,0.88864905,0.0,0.0,0.0,0.0,0
211490943,0.18659987,-0.058408495,-0.007748152,0.4581955,-0.012826438,0.0017102303,0.8887573,0.0,0.0,0.0,0.0,0
211522943,-0.18389845,-0.024695732,0.0065760445,0.45830005,-0.013061437,0.0013549842,0.8887005,0.0,0.0,0.0,0.0,0
211554943,-0.24185112,0.04896439,0.020153997,0.45809096,-0.013301034,0.0012822307,0.8888049,0.0,0.0,0.0,0.0,0
211586943,0.09364568,0.026647527,-0.015304892,0.45821083,-0.013124945,0.0017608581,0.8887449,0.0,0.0,0.0,0.0,0
211614943,-0.22968969,0.07119436,0.027719654,0.45810944,-0.013342483,0.001435776,0.88879454,0.0,0.0,0.0,0.0,0
211646943,0.07311747,0.05445663,-0.009618159,0.45805252,-0.013218705,0.0018599144,0.88882494,0.0,0.0,0.0,0.0,0
211678943,0.26699212,-0.05797771,0.00013401499,0.45809042,-0.0130404215,0.0021146508,0.8888075,0.0,0.0,0.0,0.0,0
211710943,0.03238092,-0.09189211,-0.0077482155,0.4579384,-0.012999443,0.0020661342,0.88888645,0.0,0.0,0.0,0.0,0
211742943,-0.2980918,0.026818044,0.025013886,0.45799115,-0.0133343395,0.0017447677,0.88885504,0.0,0.0,0.0,0.0,0
211774943,-0.15995084,0.11969803,0.02418635,0.4576869,-0.013499197,0.0019781897,0.8890088,0.0,0.0,0.0,0.0,0
211806943,0.18937086,0.11000407,0.0065862304,0.45770198,-0.013400359,0.0025897373,0.8890009,0.0,0.0,0.0,0.0,0
211838943,0.2820167,-0.06918225,-0.037905905,0.45747465,-0.013270028,0.0027046755,0.8891195,0.0,0.0,0.0,0.0,0
211866943,0.15268335,0.21626197,0.0076392367,0.4574707,-0.013574095,0.0027499665,0.8891169,0.0,0.0,0.0,0.0,0
211898943,0.23302773,-0.12215578,-0.070602454,0.45734975,-0.013277847,0.0026139503,0.8891839,0.0,0.0,0.0,0.0,0
211930943,-0.18021233,-0.3749811,-0.10991672,0.45752248,-0.013239721,0.0020782535,0.88909703,0.0,0.0,0.0,0.0,0
211962943,-0.18978234,-0.08977037,0.07917331,0.45735946,-0.013518026,0.0021293047,0.88917667,0.0,0.0,0.0,0.0,0
211994943,0.1328357,0.34762573,0.13945365,0.45713326,-0.013976567,0.0028509165,0.8892839,0.0,0.0,0.0,0.0,0
212026943,0.24590978,0.041453674,-0.03525982,0.4573238,-0.01369752,0.0030996795,0.88918936,0.0,0.0,0.0,0.0,0
212055743,0.3193102,0.15272373,0.016042111,0.4571265,-0.013646606,0.0033103998,0.88929087,0.0,0.0,0.0,0.0,0
212087749,-0.05237193,-0.14481138,-0.05984922,0.45726812,-0.013320236,0.003038012,0.88922393,0.0,0.0,0.0,0.0,0
212119744,-0.2451341,-0.07472369,0.0073369564,0.4571203,-0.013255445,0.0028415902,0.88930154,0.0,0.0,0.0,0.0,0
212151743,-0.044493213,0.08051933,0.00013643783,0.45701897,-0.013290466,0.0030891798,0.88935226,0.0,0.0,0.0,0.0,0
212183743,0.28624782,-0.014060337,-0.0012512677,0.45686302,-0.012940983,0.0034680662,0.8894361,0.0,0.0,0.0,0.0,0
212215767,0.051962424,-0.044229243,-0.011098638,0.45676687,-0.01300131,0.0031099308,0.88948596,0.0,0.0,0.0,0.0,0
212247744,-0.12372121,-0.033864766,0.0025780767,0.45680606,-0.013074847,0.0027969785,0.88946587,0.0,0.0,0.0,0.0,0
212279743,-0.011536322,0.08214448,0.014829308,0.45668787,-0.01276829,0.003186713,0.88952965,0.0,0.0,0.0,0.0,0
212311743,0.13419123,0.054007683,0.0012648259,0.45665148,-0.012487933,0.0034567658,0.8895514,0.0,0.0,0.0,0.0,0
212339743,-0.044280622,0.063683406,-0.02961607,0.4565852,-0.012697844,0.003041435,0.8895839,0.0,0.0,0.0,0.0,0
212371743,-0.18998024,-0.022046685,0.036865775,0.45646414,-0.012699677,0.0031270112,0.88964564,0.0,0.0,0.0,0.0,0
212403743,0.110882565,0.035346687,-0.00028900057,0.4564752,-0.012407835,0.003512882,0.8896428,0.0,0.0,0.0,0.0,0
212435743,0.06377636,-0.016310634,-0.012922006,0.45643073,-0.012589778,0.0032168399,0.8896642,0.0,0.0,0.0,0.0,0
212467788,-0.08115623,0.00766897,0.019413294,0.4563281,-0.012657304,0.0031564094,0.88971597,0.0,0.0,0.0,0.0,0
212499743,0.06836958,0.035148147,-0.0015862826,0.4564117,-0.012394693,0.0034552584,0.8896757,0.0,0.0,0.0,0.0,0
212531743,-0.0061883354,-0.07273609,0.0068832235,0.45626804,-0.012502036,0.0032021783,0.8897489,0.0,0.0,0.0,0.0,0
212559744,0.13228166,-0.03312748,-0.010599765,0.4561099,-0.012377195,0.0033095065,0.8898313,0.0,0.0,0.0,0.0,0
212591749,-0.10461254,0.067561,0.008323351,0.45604122,-0.012562602,0.0030912263,0.8898647,0.0,0.0,0.0,0.0,0
212623745,0.031329688,-0.036633097,0.018276438,0.45603633,-0.012256321,0.0033221147,0.8898705,0.0,0.0,0.0,0.0,0
212655743,0.16140552,-0.12235981,-0.02034314,0.45596224,-0.012294197,0.003048347,0.889909,0.0,0.0,0.0,0.0,0
212687743,-0.10651035,-0.03680741,0.042327803,0.45581082,-0.012444032,0.0028725322,0.88998514,0.0,0.0,0.0,0.0,0
212719743,-0.1435386,0.0385321,0.0028303375,0.45571786,-0.0124533605,0.0028808012,0.89003253,0.0,0.0,0.0,0.0,0
212751743,0.10111679,-0.048555247,0.003016749,0.45570374,-0.012236733,0.002970755,0.8900424,0.0,0.0,0.0,0.0,0
212783743,0.0056294287,0.016367393,8.845236e-05,0.45568416,-0.0122757675,0.0030362646,0.8900517,0.0,0.0,0.0,0.0,0
212811744,0.020882022,0.010651538,0.00041473703,0.45560122,-0.012255544,0.0030097903,0.8900946,0.0,0.0,0.0,0.0,0
212843744,0.09680734,-0.009576303,-0.006818861,0.45547616,-0.012223923,0.0030274196,0.8901589,0.0,0.0,0.0,0.0,0
212875743,0.19819045,-0.057386197,-0.012491971,0.4554581,-0.012029509,0.0031879912,0.8901703,0.0,0.0,0.0,0.0,0
212907743,0.040757187,-0.04587624,0.014065514,0.4554366,-0.012071351,0.003035908,0.8901812,0.0,0.0,0.0,0.0,0
212940543,-0.1870922,0.0696102,0.029633045,0.45537516,-0.012419303,0.0028240762,0.8902086,0.0,0.0,0.0,0.0,0
212968543,-0.01261726,-0.027864464,0.019447027,0.45538002,-0.01204574,0.003023604,0.8902105,0.0,0.0,0.0,0.0,0
213001343,-0.1793692,0.12917879,0.04053785,0.45529145,-0.012306912,0.0029626768,0.89025253,0.0,0.0,0.0,0.0,0
213033343,-0.029696863,0.09922566,-0.00080744876,0.455303,-0.01227351,0.0031564452,0.89024645,0.0,0.0,0.0,0.0,0
213065343,0.11400902,-0.08502371,-0.031587385,0.4553166,-0.0119857285,0.0032532052,0.89024305,0.0,0.0,0.0,0.0,0
213097343,0.12016419,-0.13919261,-0.0255938,0.45527261,-0.011841271,0.0032096996,0.89026755,0.0,0.0,0.0,0.0,0
213129345,-0.0354817,-0.054252796,0.018737726,0.4551677,-0.011938843,0.0031857786,0.89032,0.0,0.0,0.0,0.0,0
213161346,-0.10494742,0.10953393,0.035729308,0.45516688,-0.012190691,0.00323036,0.8903169,0.0,0.0,0.0,0.0,0
213193343,-0.0690473,0.15794857,0.02232332,0.45504418,-0.0123485215,0.0033597061,0.890377,0.0,0.0,0.0,0.0,0
213221343,-0.062964536,0.05085866,0.026854696,0.45505902,-0.012045465,0.0033549948,0.8903735,0.0,0.0,0.0,0.0,0
213253343,-0.055883102,0.16478464,0.039053153,0.45504555,-0.012271639,0.0034348522,0.89037704,0.0,0.0,0.0,0.0,0
213285343,0.005889286,0.11961963,-0.019703945,0.45507225,-0.0122489035,0.003576604,0.89036316,0.0,0.0,0.0,0.0,0
213317343,0.019781614,-0.093255885,-0.038482115,0.45505613,-0.011977746,0.0034641938,0.8903755,0.0,0.0,0.0,0.0,0
213349343,-0.012224465,-0.23109272,-0.013085622,0.45501488,-0.01181762,0.0033069318,0.89039934,0.0,0.0,0.0,0.0,0
213381343,0.094615124,-0.06972507,0.032980263,0.4550174,-0.011859294,0.003488736,0.8903967,0.0,0.0,0.0,0.0,0
213413343,-0.08563155,0.18965839,0.1251928,0.45473504,-0.012226368,0.0032368638,0.890537,0.0,0.0,0.0,0.0,0
213445343,-0.03716783,0.099572465,0.084532,0.45430675,-0.012121898,0.0037451796,0.89075494,0.0,0.0,0.0,0.0,0
213473343,0.09790872,-0.074923016,-0.031214237,0.45429775,-0.011800757,0.0037136285,0.890764,0.0,0.0,0.0,0.0,0
213505343,0.0054911277,0.061027177,0.015975963,0.4540731,-0.012025165,0.0037259404,0.89087546,0.0,0.0,0.0,0.0,0
213537343,-0.15931377,-0.044959042,0.000383317,0.4539707,-0.011979155,0.0035961806,0.89092886,0.0,0.0,0.0,0.0,0
213569343,0.036076874,0.08313563,0.013458292,0.4540769,-0.011821761,0.0039612236,0.8908752,0.0,0.0,0.0,0.0,0
213601343,0.10279706,-0.064716,0.0035703816,0.45384914,-0.011772986,0.0038056239,0.8909926,0.0,0.0,0.0,0.0,0
213630153,-0.065251015,-0.0057530524,0.028068868,0.4537927,-0.011848368,0.0037492523,0.8910206,0.0,0.0,0.0,0.0,0
213662943,0.19069305,-0.04746572,-0.017064467,0.45379305,-0.011648333,0.00389801,0.8910225,0.0,0.0,0.0,0.0,0
213694943,-0.123137146,0.052586596,0.007803913,0.45358756,-0.011992182,0.003662753,0.8911235,0.0,0.0,0.0,0.0,0
213726943,-0.01876545,-0.0615982,0.015846325,0.45371026,-0.011672911,0.00377725,0.89106476,0.0,0.0,0.0,0.0,0
213758943,0.020798063,0.040644616,-0.008282004,0.4535405,-0.011781795,0.0038070155,0.89114976,0.0,0.0,0.0,0.0,0
213790943,-0.2711855,0.15031284,0.061861724,0.4534711,-0.012085374,0.0034020112,0.89118254,0.0,0.0,0.0,0.0,0
213822943,0.010799763,0.08790054,-0.004327786,0.45341256,-0.011703711,0.003761622,0.891216,0.0,0.0,0.0,0.0,0
213854943,-0.088921435,0.005784829,0.038940657,0.4532856,-0.011685813,0.0035902997,0.8912815,0.0,0.0,0.0,0.0,0
213882943,-0.011182318,0.0021523177,-0.013789395,0.45322156,-0.011896702,0.0036422291,0.89131105,0.0,0.0,0.0,0.0,0
213914943,0.038142204,-0.1686572,-0.048862364,0.45320857,-0.011721765,0.0036278937,0.89132005,0.0,0.0,0.0,0.0,0
213946943,0.056330383,-0.18906246,0.013564387,0.4530885,-0.011673767,0.0037018755,0.8913815,0.0,0.0,0.0,0.0,0
213978943,-0.1443033,0.05172773,0.055904135,0.45291942,-0.012103736,0.0035701112,0.89146215,0.0,0.0,0.0,0.0,0
214010943,-0.09565797,0.15866026,0.060961008,0.45294595,-0.012286932,0.0037038352,0.8914457,0.0,0.0,0.0,0.0,0
214042943,0.14412794,0.1081692,0.0025100098,0.45276874,-0.012243612,0.0037218006,0.8915362,0.0,0.0,0.0,0.0,0
214074943,0.14663064,-0.060051493,-0.06493854,0.45285875,-0.012049499,0.0035582336,0.8914938,0.0,0.0,0.0,0.0,0
214106943,-0.07750815,-0.15922712,-0.030852642,0.4527922,-0.011982305,0.0031101205,0.8915301,0.0,0.0,0.0,0.0,0
214134943,0.07186255,-0.08063928,-0.06764902,0.45269054,-0.012111004,0.0032529458,0.89157957,0.0,0.0,0.0,0.0,0
214166943,-0.10827118,-0.16608383,-0.032287072,0.45253626,-0.012043742,0.0027971726,0.89166033,0.0,0.0,0.0,0.0,0
214198989,-0.12967056,-0.02693141,0.051385637,0.4523778,-0.012225619,0.0026269772,0.8917388,0.0,0.0,0.0,0.0,0
214230943,0.030802958,0.17790717,0.09300234,0.4523379,-0.012394427,0.0027540068,0.89175624,0.0,0.0,0.0,0.0,0
214262943,0.23134238,0.13198009,0.020234799,0.452376,-0.012312461,0.0026714238,0.89173836,0.0,0.0,0.0,0.0,0
214295743,0.01629301,-0.1731405,-0.0938208,0.4524602,-0.012052523,0.0022892624,0.8917002,0.0,0.0,0.0,0.0,0
214324543,0.17632145,-0.07489681,-0.089987814,0.45238736,-0.012173443,0.0024123902,0.89173526,0.0,0.0,0.0,0.0,0
214356543,-0.13284591,-0.23165473,-0.08768701,0.452493,-0.012113908,0.0021603936,0.8916831,0.0,0.0,0.0,0.0,0
