timestamp,timestamp_received,id,q[0],q[1],q[2],q[3],x,y,z
367971350,367971350,240,-0.7077889,-0.00023590455,-0.00019911118,-0.7064239,-0.29794315,-3.4899795,-0.99948585
368037268,368037268,240,-0.707551,-0.00032359242,-0.0006962789,-0.7066619,-0.29799634,-3.4899423,-0.9995193
368070107,368070107,240,-0.70759976,-0.0006525777,-0.00058615586,-0.7066129,-0.29796025,-3.4899373,-0.99949044
368154796,368154797,240,-0.7075898,-0.001036228,-0.001087745,-0.7066219,-0.29801956,-3.489922,-0.9994957
368171091,368171092,240,-0.70811254,-0.0035653622,-0.0035020178,-0.706082,-0.29788545,-3.4899452,-0.99968916
368254717,368254717,240,-0.70758533,-0.00024600013,-0.00045774144,-0.7066277,-0.2979982,-3.489932,-0.99951446
368321244,368321245,240,-0.7077788,-0.0008558469,-0.0014862502,-0.70643204,-0.29791218,-3.4899678,-0.99955523
368371093,368371094,240,-0.7076974,-0.0025640714,-0.002271903,-0.7065074,-0.29790917,-3.4899752,-0.9996314
368420553,368420553,240,-0.70813644,-0.0004326605,6.2017665e-05,-0.7060755,-0.2979132,-3.4900284,-0.9995322
368470252,368470252,240,-0.70789874,-0.0006953741,-0.0006803889,-0.7063133,-0.2979964,-3.4899342,-0.9995294
368520193,368520193,240,-0.7074911,0.0004044984,-0.00026019814,-0.70672214,-0.29794115,-3.489953,-0.999533
368571099,368571099,240,-0.70733345,0.0001979308,-0.00021122282,-0.70688003,-0.29797998,-3.489932,-0.9995287
368621161,368621161,240,-0.7075777,-0.00069811544,-0.0005303696,-0.70663506,-0.29792368,-3.4900053,-0.99950904
368687146,368687146,240,-0.70772356,-0.00046174624,-0.0006132194,-0.7064891,-0.29795277,-3.489944,-0.99951935
368739007,368739007,240,-0.7079329,-0.00087488024,-0.001185814,-0.7062783,-0.29790968,-3.490008,-0.9995922
368771165,368771166,240,-0.7074139,-0.00043385758,-0.00036792498,-0.7067993,-0.29797813,-3.4899704,-0.9995126
368820090,368820090,240,-0.70785886,-0.0017809294,-0.0016554883,-0.7063498,-0.29789475,-3.4899547,-0.9995863
368854937,368854937,240,-0.70731026,0.00029402427,-0.0001964974,-0.70690316,-0.29796082,-3.489956,-0.99953353
369006178,369006178,240,-0.7072121,3.519591e-06,-0.0005490231,-0.7070013,-0.2979538,-3.4899633,-0.9995151
369310197,369310197,240,-0.7074902,-0.0005999124,-0.00045781108,-0.7067228,-0.29791522,-3.4899647,-0.9994974
369322024,369322024,240,-0.70748365,-0.000721036,-0.00052008225,-0.70672923,-0.2979326,-3.4899526,-0.99953073
369618299,369618299,240,-0.7080034,-0.00032959308,-0.00067342067,-0.70620865,-0.29792723,-3.489982,-0.9995468
369622513,369622514,240,-0.7074279,0.00025739006,-0.00043772173,-0.7067854,-0.29798508,-3.4899402,-0.9995432
369926801,369926801,240,-0.7077399,-0.00081463513,-0.00026609527,-0.70647264,-0.29793438,-3.489951,-0.99952173
369930206,369930206,240,-0.70736533,0.00019620107,-0.000661126,-0.70684785,-0.29796216,-3.4899364,-0.99954015
370233625,370233625,240,-0.7074543,-0.0003237762,-0.00024470774,-0.7067591,-0.2979931,-3.4899373,-0.999498
370238278,370238278,240,-0.7089559,-0.00355722,-0.0031001566,-0.7052371,-0.29784396,-3.4900246,-0.99968904
370539304,370539305,240,-0.7082799,0.00021709596,0.0001364737,-0.70593166,-0.29797423,-3.4900007,-0.999506
370547106,370547106,240,-0.70768446,-0.00010050404,-0.00056885293,-0.7065284,-0.29792282,-3.4899604,-0.9995155
370847324,370847324,240,-0.7080052,-0.00034603616,-0.0005391253,-0.7062069,-0.2979025,-3.4899845,-0.99953586
370855017,370855017,240,-0.7074757,5.156988e-05,-0.00085858366,-0.7067373,-0.29794443,-3.4900172,-0.9995786
371154373,371154374,240,-0.70760477,-0.0012111232,-0.0015749689,-0.70660573,-0.2979235,-3.4899535,-0.9996108
371160146,371160146,240,-0.7082131,-0.00020940132,-0.00028106323,-0.7059986,-0.29796243,-3.4899993,-0.9995155
371463222,371463223,240,-0.7074845,-0.00083406986,-0.00068784476,-0.70672816,-0.29799497,-3.489925,-0.9995717
371467230,371467231,240,-0.7074631,-0.00029000387,-0.0005149205,-0.70675015,-0.2979114,-3.4899652,-0.99956554
371770420,371770420,240,-0.70786166,-0.001491147,-0.0018117435,-0.70634717,-0.297899,-3.4899862,-0.9995701
371774023,371774023,240,-0.7079389,-0.00045114275,-0.00028665742,-0.70627356,-0.29794094,-3.4899442,-0.99950457
372383527,372383527,240,-0.70833635,0.0003092819,-0.00018058998,-0.7058751,-0.29799098,-3.4899828,-0.99947464
372390008,372390008,240,-0.7081557,-0.002965275,-0.002519036,-0.70604575,-0.29789057,-3.489967,-0.99965763
372691744,372691744,240,-0.707886,-0.0011238259,-0.0015734183,-0.7063242,-0.29800144,-3.4899342,-0.999668
372698215,372698215,240,-0.70792115,-0.0012529624,-0.0018978115,-0.70628786,-0.2979406,-3.48997,-0.9995699
372999297,372999297,240,-0.7076953,-0.0005998577,-0.0002866909,-0.7065175,-0.2979804,-3.4899096,-0.9995476
373003094,373003094,240,-0.70743835,-0.0003229841,-0.00024950516,-0.70677507,-0.29795995,-3.4899592,-0.99951154
373307440,373307441,240,-0.70782894,-0.00051220064,-0.00039814904,-0.7063836,-0.2979763,-3.48991,-0.9995198
373310387,373310387,240,-0.70775884,-0.00018322522,-0.0004917708,-0.70645404,-0.29800963,-3.489946,-0.9995055
373611087,373611088,240,-0.7082763,-0.003619579,-0.002800011,-0.7059205,-0.29785958,-3.4899073,-0.99965674
373620013,373620014,240,-0.7078206,-0.00033272483,-0.00019244546,-0.7063921,-0.29795244,-3.489923,-0.9995141
373919369,373919369,240,-0.707811,-0.00010141603,-0.000318827,-0.7064019,-0.29794788,-3.489937,-0.99952114
373925307,373925307,240,-0.7077613,-0.00016197475,-0.00037943316,-0.7064516,-0.29795015,-3.489957,-0.9995488
374227163,374227164,240,-0.70900214,0.0011993131,-0.0014960516,-0.7052038,-0.29814416,-3.489894,-0.99945825
374234008,374234008,240,-0.70764875,-0.0019272206,-0.0017441568,-0.70655966,-0.29785442,-3.4899755,-0.99960715
374536333,374536334,240,-0.7079333,0.00016391033,-0.00033438829,-0.7062793,-0.29800355,-3.489988,-0.999522
374540100,374540100,240,-0.7075003,-0.0004884761,-0.0004859486,-0.7067128,-0.29798004,-3.4899642,-0.9995124
374843313,374843313,240,-0.7084771,-0.002592261,-0.0022959244,-0.7057254,-0.29794395,-3.489966,-0.9996355
374848044,374848044,240,-0.7074563,-0.00015091222,-0.0006475753,-0.7067568,-0.29801202,-3.489924,-0.9995828
375148410,375148410,240,-0.70765144,-0.00046261054,-0.000852899,-0.7065611,-0.29797825,-3.4899542,-0.9995301
375152364,375152364,240,-0.70805293,0.00014514876,-0.00036042958,-0.70615935,-0.2980327,-3.4899724,-0.99951553
375455372,375455372,240,-0.7076381,-1.7115572e-05,-0.0006998428,-0.70657474,-0.29801795,-3.4899116,-0.99953717
375461272,375461272,240,-0.7074525,-0.0004280613,-0.00044799395,-0.70676064,-0.29799578,-3.489938,-0.99952716
375764605,375764606,240,-0.70764625,-0.00019568102,-0.00032809968,-0.7065668,-0.29797697,-3.4899197,-0.99949723
375768151,375768151,240,-0.7077141,-0.00043085802,-0.0006251405,-0.7064986,-0.29796132,-3.4899402,-0.9995236
376068075,376068075,240,-0.70753616,0.00017125953,-0.0005207055,-0.70667684,-0.29798478,-3.4899106,-0.99954474
376075227,376075227,240,-0.7078578,-0.0019772488,-0.0014073116,-0.7063509,-0.2978769,-3.489938,-0.99960923
376376116,376376117,240,-0.7075618,-0.00016422129,-0.0006178821,-0.70665115,-0.29795787,-3.4899378,-0.99950933
376382324,376382324,240,-0.7073818,3.891858e-05,-0.00053507916,-0.70683163,-0.29801905,-3.4899435,-0.99953854
376684854,376684854,240,-0.7078493,0.00026109166,-0.00046420508,-0.7063633,-0.29800022,-3.4899273,-0.99951226
376993274,376993274,240,-0.70768243,-0.0001524597,-0.00016658015,-0.70653063,-0.2980096,-3.4899335,-0.99953544
376999004,376999004,240,-0.70747524,-0.0004373916,-0.00012761247,-0.70673794,-0.29800007,-3.4899035,-0.9995764
377300452,377300453,240,-0.7074845,6.1530077e-06,-0.00061554427,-0.7067287,-0.29797402,-3.4899533,-0.9995512
377304394,377304395,240,-0.7077699,-0.00017733035,-0.0008642669,-0.7064426,-0.29796878,-3.4899297,-0.9995005
377605721,377605722,240,-0.708094,-0.0028064381,-0.0027481175,-0.7061073,-0.29792705,-3.4899426,-0.999656
377612066,377612067,240,-0.70737284,2.3173616e-05,-0.00028377707,-0.7068406,-0.29798815,-3.4899108,-0.99949586
377912109,377912109,240,-0.7073235,-0.00034806586,-4.0402538e-05,-0.70689,-0.2980291,-3.4899597,-0.99950373
377919147,377919147,240,-0.7072425,-0.000657868,-0.0005971237,-0.7069705,-0.298034,-3.489917,-0.99959224
378219199,378219199,240,-0.7082781,5.303506e-06,-0.00026539413,-0.70593363,-0.29796863,-3.489997,-0.9994923
378228222,378228222,240,-0.7083203,-0.0021758776,-0.0022798511,-0.7058842,-0.2978826,-3.4900236,-0.99961513
378529476,378529477,240,-0.707817,-0.00056885515,-0.00046402318,-0.70639557,-0.2979542,-3.4899573,-0.999528
378533016,378533016,240,-0.7073317,-0.0002336034,-0.00039125048,-0.7068816,-0.29801178,-3.4899566,-0.99955815
378836156,378836156,240,-0.7077517,-0.00041911518,-0.00046269444,-0.7064611,-0.29797402,-3.489916,-0.9995249
378842501,378842501,240,-0.70749635,0.00047954894,-0.0003982331,-0.7067167,-0.29797822,-3.489922,-0.99952567
379141164,379141164,240,-0.70767784,0.00030464563,-0.0001868335,-0.7065351,-0.29803622,-3.4899802,-0.9995003
379146316,379146316,240,-0.7076498,0.0003039892,7.044346e-05,-0.70656335,-0.29797825,-3.4900172,-0.9995491
379450164,379450165,240,-0.7073622,-0.00020999038,-0.00060504494,-0.70685095,-0.29799905,-3.4899511,-0.9995105
379453502,379453502,240,-0.7073699,0.00014106125,-0.00051113765,-0.70684344,-0.2979888,-3.4899468,-0.9995499
379757404,379757404,240,-0.70795345,0.00015444093,-0.00043032967,-0.70625895,-0.29798433,-3.489948,-0.99951226
380062141,380062142,240,-0.70767367,-6.409385e-05,-0.00031163995,-0.7065395,-0.2979569,-3.4899068,-0.9995031
380068014,380068014,240,-0.70780134,0.0007738702,-0.000111485824,-0.7064111,-0.2980109,-3.489985,-0.99951005
380370209,380370209,240,-0.70745444,-9.474881e-05,-0.00056930765,-0.7067588,-0.2979913,-3.489948,-0.9995452
380377018,380377018,240,-0.70726603,-0.0003747356,-0.000560718,-0.70694727,-0.2979871,-3.4899247,-0.9995612
380677831,380677832,240,-0.70774734,-0.0005936127,-0.0005361939,-0.70646524,-0.29799417,-3.4899323,-0.9995372
380685068,380685068,240,-0.7080886,-0.0002937349,-0.00040415116,-0.7061235,-0.29797095,-3.4899418,-0.9995267
380986555,380986555,240,-0.7075222,-7.514623e-05,-0.0004464939,-0.70669097,-0.29797918,-3.4899426,-0.9995112
380992119,380992119,240,-0.70720166,0.0001422358,-0.0004889084,-0.70701176,-0.29799455,-3.489944,-0.99954444
381294161,381294162,240,-0.70797145,-6.177621e-06,-0.00022065667,-0.7062411,-0.29794937,-3.4899704,-0.99951804
381301264,381301264,240,-0.70741755,-0.0002857493,-0.0006090739,-0.70679563,-0.29801473,-3.4899032,-0.9995523
381599309,381599310,240,-0.7081646,-0.00016859193,-0.0010466551,-0.7060467,-0.29790148,-3.4899912,-0.9995246
381605603,381605604,240,-0.70785326,0.00028852528,-0.000495821,-0.7063594,-0.29798606,-3.4899738,-0.9995481
381906099,381906099,240,-0.70788056,-0.0022420022,-0.0017465714,-0.7063264,-0.29791662,-3.489979,-0.99960124
381912034,381912034,240,-0.707516,-0.0043115076,-0.0036896896,-0.7066746,-0.2978776,-3.4899337,-0.9996926
382215254,382215254,240,-0.7097224,-0.0041666087,-0.0050787767,-0.7044509,-0.29764888,-3.4899983,-0.99975806
382221076,382221077,240,-0.7071439,-0.0001705355,-0.0005428192,-0.7070694,-0.29800096,-3.4899316,-0.9995609
382522412,382522412,240,-0.7081003,-0.00044316336,-0.00070510607,-0.7061115,-0.29796785,-3.4899354,-0.99952745
382528009,382528009,240,-0.70806944,-0.00051969645,-0.00045911482,-0.7061425,-0.29794717,-3.4899435,-0.99953467
382827156,382827156,240,-0.70730984,-4.4282715e-05,-0.0009012433,-0.7069031,-0.29794794,-3.4900138,-0.9995723
382833437,382833437,240,-0.7079735,-0.00046599132,-0.0007715903,-0.70623845,-0.29791993,-3.4899743,-0.99950373
383135790,383135791,240,-0.707881,-0.00014298329,-0.0006478163,-0.7063314,-0.29799485,-3.4899514,-0.9995542
383141019,383141019,240,-0.7077631,0.00015247331,-0.00057075074,-0.7064496,-0.29798394,-3.4899504,-0.99953514
383442101,383442101,240,-0.7070188,-0.00060325325,-0.00056426204,-0.70719427,-0.29799074,-3.4899452,-0.9994778
383448329,383448330,240,-0.708891,0.0014461827,-0.0012024465,-0.70531565,-0.29813248,-3.489937,-0.9994512
383751825,383751825,240,-0.70777696,-0.0005381019,-0.00035540445,-0.7064357,-0.29795137,-3.4899538,-0.999521
383756737,383756738,240,-0.70797426,-0.0004629566,-0.00082228676,-0.7062376,-0.29798132,-3.489941,-0.99956024
384059774,384059774,240,-0.70818,-0.0001693072,-0.00043163158,-0.7060318,-0.29790813,-3.4900095,-0.99952126
384064062,384064062,240,-0.70796645,-0.00030342885,-0.0005496776,-0.70624596,-0.29795763,-3.4899516,-0.99950445
384364225,384364225,240,-0.7074528,0.0006621237,5.531247e-05,-0.7067603,-0.29803553,-3.4900084,-0.9995059
384372043,384372044,240,-0.7068166,-0.002676595,-0.0021170601,-0.7073887,-0.2979963,-3.4899848,-0.9996726
384672212,384672212,240,-0.7071927,0.00019372453,-0.0004764426,-0.70702076,-0.29802686,-3.4899282,-0.99954
384679056,384679056,240,-0.70740074,-0.00011022981,-0.0006150282,-0.7068125,-0.29802188,-3.489955,-0.9995327
384980150,384980150,240,-0.7080485,-0.00018888584,-0.0006832767,-0.7061635,-0.29797232,-3.4899223,-0.99951744
384987844,384987845,240,-0.7080696,-0.00039374534,-0.0006651714,-0.70614225,-0.29793766,-3.4899886,-0.99949753
385287159,385287159,240,-0.7086765,-1.3002977e-05,-0.00011304625,-0.7055335,-0.2979414,-3.4900303,-0.99949634
385293072,385293072,240,-0.708339,-6.0643244e-05,-0.0007000633,-0.7058721,-0.29793626,-3.4899886,-0.9995065
385596106,385596106,240,-0.70854014,-0.00045660502,-0.0005160678,-0.7056703,-0.29789388,-3.48999,-0.99953246
385598075,385598075,240,-0.7073691,0.0002817802,-0.00022082195,-0.7068443,-0.29805803,-3.4899662,-0.9995276
385904335,385904335,240,-0.70755106,-0.0004927365,-0.0004930143,-0.706662,-0.2979807,-3.4899337,-0.99953073
385908020,385908020,240,-0.7077844,2.967772e-07,-0.0005205518,-0.7064283,-0.2979525,-3.4899604,-0.9995478
386208331,386208332,240,-0.7082111,-0.00012798703,-0.0006800231,-0.7060004,-0.29795426,-3.489966,-0.99950415
386212218,386212218,240,-0.70711255,-0.00014781306,-0.00055789814,-0.70710075,-0.29804018,-3.4899216,-0.99954915
386516149,386516150,240,-0.70800734,2.509176e-05,-0.0005293199,-0.7062049,-0.29794466,-3.4899523,-0.99952257
386518221,386518222,240,-0.7079841,-0.002471181,-0.0026026738,-0.70621926,-0.29794997,-3.4899414,-0.99970424
386821284,386821284,240,-0.7081826,0.00016614242,-0.0006079287,-0.7060292,-0.29788548,-3.4900172,-0.9995309
386828363,386828364,240,-0.7078105,-0.00069185585,-0.0014716099,-0.70640045,-0.29795852,-3.4899795,-0.9995699
387129348,387129348,240,-0.7085305,-0.0017396157,-0.0015868124,-0.7056763,-0.29789567,-3.4900107,-0.9996137
387134372,387134373,240,-0.70764923,2.7984128e-05,-0.0005408264,-0.7065638,-0.29797044,-3.489959,-0.99952006
387437320,387437320,240,-0.70867723,-0.0033756315,-0.0028234515,-0.70551914,-0.2978553,-3.4899886,-0.9996703
387444014,387444015,240,-0.707486,-8.714579e-05,-0.00055617414,-0.70672715,-0.29797247,-3.4899468,-0.99954826
387745345,387745346,240,-0.70703393,-7.00834e-05,-0.0006832468,-0.70717937,-0.2979743,-3.489946,-0.999529
387752116,387752117,240,-0.7077707,-0.0005098784,-0.00013873691,-0.7064421,-0.2979584,-3.489958,-0.9994769
388049741,388049741,240,-0.70917845,0.00094835594,-0.0016310824,-0.7050266,-0.29809618,-3.4899313,-0.99946296
388057222,388057223,240,-0.7080427,-0.00016364086,-0.00059626956,-0.70616937,-0.29798278,-3.4899333,-0.99949664
388360825,388360825,240,-0.7079617,-0.0007332163,-0.0007155049,-0.7062502,-0.29796576,-3.4899607,-0.9995376
388365018,388365018,240,-0.70754987,-0.0008869974,-0.001381299,-0.7066615,-0.29796,-3.4899747,-0.99957514
388665731,388665731,240,-0.708354,0.00031911803,-0.00031531957,-0.7058573,-0.2979348,-3.4900594,-0.99952394
388670614,388670614,240,-0.7079912,-0.00040754883,-0.00034496727,-0.7062211,-0.29792288,-3.4899943,-0.9995342
388972196,388972196,240,-0.7075896,-0.00017053811,-0.00034301885,-0.7066236,-0.29799032,-3.489916,-0.9994968
388980583,388980583,240,-0.7077512,0.000430569,-0.00064015406,-0.70646137,-0.29800776,-3.4899545,-0.99952805
389589203,389589204,240,-0.70729524,4.1031293e-05,-0.0004634063,-0.7069181,-0.29801536,-3.4899094,-0.9995348
389596015,389596015,240,-0.707942,-0.0005293058,-0.0005692167,-0.7062702,-0.2979554,-3.4899595,-0.9995189
389893221,389893222,240,-0.707112,-0.00038048447,-0.00035966266,-0.7071014,-0.29800662,-3.489928,-0.99954975
390200867,390200867,240,-0.7078908,-0.0012758733,-0.0010553568,-0.70632005,-0.2979117,-3.4899638,-0.99954563
390207281,390207281,240,-0.7074976,-0.0011347997,-0.0013765167,-0.7067136,-0.29805535,-3.489879,-0.99949586
390509294,390509294,240,-0.7071509,0.00011452622,-0.00071459427,-0.7070625,-0.29801303,-3.4899209,-0.9995246
390516081,390516082,240,-0.70760226,-0.00018653974,-0.000715822,-0.7066106,-0.29796636,-3.4899843,-0.99955094
390817387,390817388,240,-0.70768124,-5.358807e-05,-0.0009957089,-0.70653117,-0.29802895,-3.4899147,-0.99954987
390824106,390824106,240,-0.7076564,-0.0003171408,-0.00043319963,-0.7065566,-0.2979916,-3.4899294,-0.9994963
391125264,391125264,240,-0.7083881,-0.0029452362,-0.002333976,-0.70581317,-0.2978946,-3.4899182,-0.99965155
391133010,391133010,240,-0.7077343,-0.0034643286,-0.00317198,-0.7064632,-0.29799235,-3.4898827,-0.99960303
391429726,391429726,240,-0.7073621,-0.00027168452,-0.00079287356,-0.70685095,-0.29798928,-3.4899259,-0.9995773
391436165,391436165,240,-0.7075279,-0.00068702333,-0.0016694263,-0.70668316,-0.29796672,-3.4899786,-0.99958795
391737804,391737804,240,-0.70784646,-0.00040537652,-0.0003329751,-0.70636624,-0.29798976,-3.4899323,-0.99949366
391745624,391745624,240,-0.70801777,-0.00027645176,-0.0004165734,-0.7061945,-0.29792258,-3.48997,-0.99951714
392046160,392046161,240,-0.7071774,-0.00015709612,-0.0006451563,-0.7070359,-0.29801443,-3.4899716,-0.99954003
392051006,392051006,240,-0.70796055,-0.0007143374,-0.00040520498,-0.7062515,-0.2979555,-3.489915,-0.9995257
392354294,392354294,240,-0.70794475,-0.00014780143,-0.0004530697,-0.70626783,-0.2979621,-3.4899554,-0.9995121
392358063,392358064,240,-0.70785505,-0.0005297894,-0.00052428077,-0.7063574,-0.29795146,-3.4899597,-0.9995052
392658098,392658098,240,-0.7081312,-0.00018332845,-7.627649e-05,-0.70608085,-0.29799384,-3.4899871,-0.999502
392668148,392668149,240,-0.7071472,1.8823568e-05,-0.0002473236,-0.7070664,-0.29804283,-3.4899094,-0.999536
392967183,392967183,240,-0.7076139,-9.489643e-05,-0.0010307612,-0.70659864,-0.297967,-3.489957,-0.9995249
392974020,392974020,240,-0.7083323,-0.0031301116,-0.0034820202,-0.7058638,-0.29786423,-3.4900422,-0.999664
393275085,393275085,240,-0.70773494,-0.00076263794,-0.00048336267,-0.7064776,-0.2979984,-3.4899125,-0.9995156
393583340,393583340,240,-0.7077423,8.0505215e-06,-0.00042216925,-0.7064707,-0.29797652,-3.489941,-0.9995001
393587021,393587021,240,-0.70807284,0.00026400693,-0.00084675883,-0.7061389,-0.29791757,-3.489979,-0.9995629
393887293,393887293,240,-0.7077324,0.00024857983,-0.00042973907,-0.7064805,-0.2979846,-3.4899294,-0.999518
393895089,393895089,240,-0.70778877,-0.00048544482,-0.00076552323,-0.7064236,-0.29796252,-3.4899616,-0.999515
394199354,394199354,240,-0.70771253,-0.00047108604,5.0824838e-05,-0.7065005,-0.29792556,-3.4899278,-0.99952286
394204024,394204024,240,-0.7083579,-0.0030886875,-0.003356325,-0.7058388,-0.29778168,-3.489995,-0.9996471
394502468,394502468,240,-0.7074163,-0.00013581774,-0.0004164663,-0.706797,-0.29794893,-3.4899929,-0.99954087
394506275,394506275,240,-0.70789075,-9.972838e-05,-0.000541887,-0.7063218,-0.29796654,-3.4899251,-0.9995202
394810331,394810332,240,-0.70797414,-0.00013131283,-0.0008056656,-0.70623803,-0.29800007,-3.4900007,-0.99954504
394818010,394818011,240,-0.7088472,-0.00368963,-0.004358146,-0.70533895,-0.29769897,-3.4899762,-0.99969506
395115212,395115212,240,-0.7079563,-0.0003785354,-0.00023756766,-0.70625615,-0.29796943,-3.4899206,-0.9994989
395126346,395126346,240,-0.7082721,-0.0036126736,-0.0034415543,-0.7059219,-0.29781988,-3.4899406,-0.99967515
395427380,395427380,240,-0.70767355,-0.00052981987,-0.0014373596,-0.7065379,-0.29799712,-3.4899597,-0.9995635
395429209,395429209,240,-0.70754695,-7.509449e-05,-0.00051193644,-0.70666605,-0.29801616,-3.489898,-0.9995083
395732221,395732221,240,-0.7082301,-0.0011602715,-0.0019556724,-0.7059781,-0.2979914,-3.4899313,-0.9996252
395737022,395737023,240,-0.70963514,0.002218271,-0.001082021,-0.7045651,-0.2981409,-3.48998,-0.9994308
396040233,396040233,240,-0.7075548,-9.552759e-05,-0.00038734925,-0.7066584,-0.29800954,-3.4899,-0.99953175
396046023,396046027,240,-0.7077071,-0.00036844605,-0.00038396352,-0.7065058,-0.2979664,-3.4899795,-0.99951524
396348317,396348318,240,-0.7081684,-0.0019800565,-0.0025478075,-0.7060362,-0.29794896,-3.4899507,-0.99962306
396352221,396352222,240,-0.7080082,-0.0025659727,-0.0030348548,-0.70619303,-0.29789558,-3.489924,-0.9996595
396652332,396652333,240,-0.7073485,-3.7743324e-05,-0.0006174904,-0.7068647,-0.298027,-3.4899228,-0.9995499
396658034,396658034,240,-0.70741564,-0.00041402606,-0.00043856123,-0.7067976,-0.29797795,-3.4899395,-0.99957514
396959094,396959094,240,-0.7078966,0.00032061,-0.0003219925,-0.70631605,-0.29803365,-3.4899635,-0.99950933
397268336,397268337,240,-0.7074554,-6.925892e-05,-0.0005930435,-0.7067578,-0.29795638,-3.4899979,-0.9995437
397274034,397274034,240,-0.7072826,-0.0018045384,-0.0014295657,-0.70692724,-0.2980001,-3.4899526,-0.9996689
397576590,397576590,240,-0.70752823,-0.00038683822,-0.00024753038,-0.70668495,-0.29799557,-3.489973,-0.999566
397582041,397582042,240,-0.7075758,-0.00024193223,-0.0008111513,-0.70663697,-0.29800636,-3.4899333,-0.99957436
397884650,397884650,240,-0.7078382,0.00028818435,-0.00040449563,-0.7063746,-0.29801148,-3.4900093,-0.99955344
397891070,397891070,240,-0.70757395,0.0001887066,-0.00063687953,-0.70663905,-0.2979815,-3.4899416,-0.9995248
398189332,398189332,240,-0.70770097,-0.0003362129,-0.0001896566,-0.7065121,-0.29799688,-3.489903,-0.999516
398193324,398193325,240,-0.7077759,0.0002597357,-0.00044455024,-0.7064369,-0.2980432,-3.4899545,-0.99954784
398497187,398497188,240,-0.70777106,-0.00017051463,-0.0005865494,-0.7064416,-0.29794794,-3.489975,-0.9995327
398501422,398501422,240,-0.7075,-0.0011036838,-0.0018365798,-0.70671016,-0.29802182,-3.4899309,-0.9996389
398804562,398804563,240,-0.707707,-0.0024372698,-0.0016516268,-0.7065,-0.2979232,-3.489927,-0.999558
398810220,398810221,240,-0.70771706,-0.00012715736,-0.0008061039,-0.70649546,-0.29798856,-3.4899476,-0.9995699
399113240,399113240,240,-0.7079233,0.00021689788,-0.00015403188,-0.70628923,-0.2980161,-3.4899843,-0.99952096
399118141,399118141,240,-0.7074257,-0.00080873247,-0.0005083859,-0.70678705,-0.29798374,-3.4899752,-0.9995101
399421201,399421202,240,-0.70801723,0.0006115216,0.00021119238,-0.7061949,-0.29800746,-3.4899886,-0.9995111
399425257,399425257,240,-0.7079496,7.2068426e-05,-0.00037175431,-0.706263,-0.2979111,-3.4899926,-0.99954724
399724822,399724823,240,-0.7076856,-0.00013485584,-0.00032228435,-0.7065275,-0.29794687,-3.4899414,-0.9995109
399735025,399735025,240,-0.7076036,0.00018275651,-0.00070826546,-0.7066093,-0.29795265,-3.489994,-0.9995346
400033451,400033451,240,-0.70742553,-0.0003667366,-0.000981696,-0.70678717,-0.29796138,-3.4900208,-0.9995629
400038106,400038106,240,-0.7078518,-0.0001883334,-0.0002254659,-0.70636094,-0.29798338,-3.489975,-0.99953246
400339265,400339266,240,-0.7078363,-0.00011031024,-0.00067298714,-0.7063763,-0.29799697,-3.4899542,-0.99951524
400645199,400645199,240,-0.70783806,0.0002661874,-0.0008037328,-0.70637435,-0.29795066,-3.4900012,-0.9995628
400653189,400653189,240,-0.7077716,-9.638947e-05,-0.0009039405,-0.70644075,-0.2979788,-3.4899554,-0.99956256
400953357,400953357,240,-0.70774156,-0.00040189005,-0.0005555614,-0.70647126,-0.29796475,-3.4899426,-0.99953026
400960082,400960082,240,-0.70779836,-0.0009326261,-0.0015850222,-0.70641214,-0.2979406,-3.4899898,-0.99958897
401261325,401261325,240,-0.7079698,0.00021071469,-0.00097156095,-0.706242,-0.29797328,-3.4899564,-0.9995852
401266119,401266119,240,-0.70785004,-0.00032741588,-0.00058240857,-0.7063625,-0.29797462,-3.4899015,-0.99953
401569486,401569486,240,-0.7078513,-0.0016008687,-0.0023418947,-0.70635587,-0.2979104,-3.4899864,-0.9996278
401576007,401576007,240,-0.70835656,-0.0032711043,-0.0031046418,-0.7058404,-0.29788172,-3.4899888,-0.9996763
401878043,401878043,240,-0.7089677,0.001939093,-0.0012564996,-0.70523727,-0.29812086,-3.4899054,-0.99944377
401880549,401880550,240,-0.7075045,7.170665e-06,-0.0003404068,-0.7067087,-0.29798183,-3.4899466,-0.99956316
402185549,402185549,240,-0.70791537,0.00012932783,-0.00047524186,-0.7062972,-0.29803735,-3.4899495,-0.99952984
402187170,402187170,240,-0.7077641,-0.0012412911,-0.0018945342,-0.70644534,-0.29792544,-3.4900095,-0.99964625
402490142,402490142,240,-0.70760757,-0.00046139592,-0.0009879858,-0.70660484,-0.29800233,-3.4899337,-0.999561
402495275,402495276,240,-0.70779675,-1.6882364e-05,-0.00091541465,-0.7064156,-0.29804978,-3.4899688,-0.9995437
402797333,402797333,240,-0.7077337,-5.187314e-06,-0.0005872978,-0.7064791,-0.2980291,-3.4899435,-0.99952716
402801201,402801201,240,-0.70774025,-0.00052647525,-0.0007642067,-0.70647216,-0.2979468,-3.4899313,-0.99952835
403103354,403103354,240,-0.70803833,-0.0014912942,-0.0023982164,-0.7061685,-0.2979341,-3.4899707,-0.9996242
403110826,403110826,240,-0.7076166,0.00026551506,-0.0006238168,-0.7065963,-0.29798287,-3.4899871,-0.99954545
