timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
278961031,-0.3568418,-3.5278633,-0.7149747,-0.6356452,0.55256724,0.21938102,-0.0076445765,-0.0026602717,-0.026354399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.43270385,0.4327042,0.44182912,0.06033357,0.060333576,0.061741184,8.547974e-05,8.547979e-05,8.596325e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
279161260,-0.48895332,-3.4338598,-0.6652243,-0.6708064,0.38316622,0.27564427,-0.0076445765,-0.0026602717,-0.026354399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.49370876,0.49370918,0.50418633,0.0625568,0.06255681,0.06401662,8.567997e-05,8.568002e-05,8.6163476e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
279371328,-0.32137516,-3.4795134,-0.99140763,-0.5902008,0.26098263,0.20690432,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00041918817,0.00041912857,0.0004195391,0.015353287,0.015353298,0.015653096,8.2916915e-05,8.291698e-05,8.3435654e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,191,0
279571403,-0.4485667,-3.4203432,-0.94624716,-0.6976081,0.35511982,0.24693398,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.003269819,0.00326976,0.0032868602,0.01743521,0.017435221,0.017786315,8.311701e-05,8.311708e-05,8.363575e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
279771606,-0.6007024,-3.3441093,-0.8868824,-0.8504851,0.3940608,0.3690307,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.007513574,0.007513517,0.007575251,0.019525126,0.019525137,0.019927595,8.3317216e-05,8.331728e-05,8.3835956e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
279971671,-0.801397,-3.2882726,-0.78830975,-1.1648124,0.10880791,0.6176599,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.013314367,0.013314315,0.013452683,0.021620268,0.02162028,0.022074116,8.351729e-05,8.3517356e-05,8.403603e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
280181754,-1.0522138,-3.306842,-0.6384092,-1.1462812,-0.2392968,0.7881037,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.021270543,0.021270491,0.0215283,0.023827523,0.023827534,0.02433536,8.37274e-05,8.3727464e-05,8.424614e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
280381801,-1.2558075,-3.3567,-0.48275724,-0.9193833,-0.22613046,0.7516601,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.030800708,0.030800655,0.031213615,0.025936197,0.025936209,0.026495496,8.392746e-05,8.392752e-05,8.44462e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
280581934,-1.4308535,-3.3987656,-0.34317634,-0.84625703,-0.22680731,0.6519407,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.04241733,0.042417284,0.04303007,0.028052505,0.028052516,0.028663319,8.4127605e-05,8.412767e-05,8.4646344e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
280792131,-1.6080029,-3.4742842,-0.21282482,-0.8412503,-0.5480321,0.5898838,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.057049967,0.057049945,0.057925183,0.030282483,0.030282494,0.03094746,8.43378e-05,8.4337866e-05,8.485654e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
280992216,-1.78053,-3.6319492,-0.0954735,-0.89594513,-1.0646119,0.5954107,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.07347437,0.073474355,0.074653804,0.032412108,0.03241212,0.033128686,8.4537896e-05,8.453796e-05,8.5056636e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
281192318,-1.9653995,-3.9035816,0.03199715,-0.8624412,-1.54109,0.6347101,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.09251207,0.09251207,0.094053,0.03454868,0.034548692,0.0353169,8.4738014e-05,8.473808e-05,8.5256754e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
281392501,-2.1149645,-4.199078,0.15665533,-0.64805436,-1.3794659,0.6351526,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.114346504,0.11434652,0.11631048,0.03669291,0.03669292,0.037512828,8.4938205e-05,8.493827e-05,8.5456944e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
281602624,-2.2330358,-4.468158,0.2861837,-0.5000819,-1.2917671,0.55521804,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.14045882,0.14045884,0.14293751,0.038950935,0.038950946,0.03982516,8.514833e-05,8.514839e-05,8.566707e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
281802800,-2.3289664,-4.762601,0.38217485,-0.46260643,-1.714748,0.39331508,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.16856201,0.16856205,0.17160274,0.04110906,0.04110907,0.042035062,8.534851e-05,8.5348576e-05,8.586725e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
282002969,-2.4098897,-5.1380024,0.44042435,-0.3210309,-1.9843628,0.20390415,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.19999382,0.19999388,0.20367071,0.04327394,0.04327395,0.04425177,8.554869e-05,8.554875e-05,8.6067426e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
282213286,-2.4552965,-5.574549,0.46544385,-0.1049913,-2.0923457,0.010927148,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.23680203,0.2368021,0.24123174,0.045555964,0.045555975,0.046588287,8.575901e-05,8.575908e-05,8.627775e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
282413363,-2.4651246,-5.976978,0.44021893,-0.043440033,-1.9509444,-0.25586984,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.27560326,0.27560335,0.28083387,0.047733914,0.047733925,0.04881813,8.5959095e-05,8.595916e-05,8.6477834e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
282613602,-2.4912648,-6.360517,0.37308353,-0.19790769,-1.8675164,-0.32593772,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.3183146,0.31831473,0.3244337,0.049920507,0.049920525,0.051056694,8.615934e-05,8.615941e-05,8.667808e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
282813920,-2.5224385,-6.716546,0.3249553,-0.076558135,-1.6599106,-0.17346422,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.36510703,0.36510718,0.37220612,0.052114893,0.05211491,0.053303108,8.635968e-05,8.6359745e-05,8.687842e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
283023749,-2.5249481,-7.0407944,0.28366902,-0.0003871154,-1.4177694,-0.23857187,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.41867945,0.4186796,0.42690745,0.054420885,0.054420903,0.055663656,8.656953e-05,8.65696e-05,8.708827e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
283223814,-2.5365078,-7.2965784,0.22653052,-0.16033965,-1.1754036,-0.3117664,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.4742923,0.47429255,0.4836987,0.056626674,0.056626692,0.05792149,8.6769614e-05,8.676968e-05,8.7288354e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
283423943,-2.599055,-7.552834,0.17941964,-0.39271173,-1.3976301,-0.15724106,-0.0073824283,-0.0019566845,-0.025471453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.5345373,0.5345376,0.5452264,0.058840115,0.058840137,0.060187045,8.696973e-05,8.69698e-05,8.748847e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,255,0
283634064,-0.29790878,-3.4899783,-0.9994912,0.31436798,-0.21495414,-0.30585992,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.013279e-06,1.013279e-06,1.013279e-06,0.016242564,0.016242567,0.016565662,8.440544e-05,8.4405496e-05,8.4956635e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,191,0
283834232,-0.23084074,-3.5022712,-1.0528543,0.3257877,0.11072811,-0.22853035,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0026451747,0.002645181,0.00265806,0.01832929,0.018329296,0.018703755,8.460563e-05,8.460569e-05,8.5156826e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
284034478,-0.17402586,-3.4434025,-1.0928351,0.22993058,0.4986098,-0.17655991,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0067538545,0.0067538675,0.006809453,0.020423617,0.020423623,0.020849507,8.480586e-05,8.480592e-05,8.535706e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
284234559,-0.14169322,-3.3002553,-1.1296861,0.07015321,0.8812626,-0.17387143,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.012491344,0.012491364,0.012623537,0.02252301,0.022523016,0.023000324,8.500596e-05,8.500602e-05,8.5557156e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
284444772,-0.13475691,-3.1238027,-1.1507486,0.029837996,0.79827404,-0.02787128,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.020464053,0.02046408,0.020717764,0.024736047,0.024736052,0.025267435,8.521616e-05,8.521622e-05,8.576736e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
284644828,-0.12053701,-2.9560742,-1.1480479,0.10422598,0.911437,0.0617401,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.030081162,0.030081194,0.030493883,0.02684915,0.026849156,0.027432047,8.541624e-05,8.54163e-05,8.596744e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
284844889,-0.09314308,-2.7389283,-1.1307853,0.154704,1.30182,0.10168497,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.041853305,0.041853335,0.042471524,0.028969144,0.02896915,0.029603591,8.561633e-05,8.561639e-05,8.616753e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
285054995,-0.056392435,-2.410424,-1.1125549,0.18947084,1.8264531,0.057183992,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.05672601,0.056726046,0.057614632,0.031202959,0.031202964,0.031891588,8.582647e-05,8.582653e-05,8.6377666e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
285255262,-0.022660488,-1.999983,-1.1081622,0.063773364,2.1672153,0.034159023,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.07347718,0.073477216,0.074679956,0.033339214,0.03333922,0.03407954,8.602673e-05,8.602679e-05,8.657793e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
285455344,-0.029178737,-1.6082104,-1.0788621,-0.046839304,1.7522485,0.23894596,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.09290084,0.0929009,0.094476625,0.03548038,0.035480395,0.036272403,8.622683e-05,8.6226886e-05,8.6778025e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
285655521,-0.010315339,-1.2704816,-1.0340409,0.266038,1.7002567,0.15992492,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.11519829,0.11519835,0.117210634,0.037629485,0.0376295,0.038473263,8.642701e-05,8.642707e-05,8.697821e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
285865693,0.074925885,-0.90189123,-1.0258585,0.51425284,1.8019398,-0.095999554,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.14188609,0.14188616,0.14442956,0.039893344,0.03989336,0.04079152,8.663721e-05,8.6637265e-05,8.7188404e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
286065796,0.17498994,-0.531548,-1.0648822,0.43559688,1.9184853,-0.22838174,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.17059991,0.17060001,0.17372273,0.04205585,0.04205587,0.043005858,8.6837295e-05,8.683735e-05,8.738849e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
286265937,0.2536522,-0.12764888,-1.0987433,0.3770528,2.1122622,-0.09342271,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.20272513,0.20272526,0.20650342,0.044225723,0.044225745,0.04522762,8.7037435e-05,8.703749e-05,8.758863e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
286476154,0.34156206,0.3340109,-1.1071352,0.4832481,2.2706637,-0.0019153869,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.24033183,0.24033196,0.24488506,0.046512358,0.04651238,0.047568798,8.724767e-05,8.7247725e-05,8.7798864e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
286676220,0.442169,0.8095084,-1.1041566,0.49569568,2.4448032,0.019649379,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.27998734,0.2799875,0.2853647,0.048695724,0.048695747,0.049804125,8.744775e-05,8.744781e-05,8.7998946e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
286876556,0.53071153,1.281006,-1.0988648,0.38905376,2.308448,0.05907768,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.32365724,0.3236575,0.32994893,0.050889045,0.050889067,0.052049525,8.76481e-05,8.764816e-05,8.81993e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
287076772,0.61948353,1.7574259,-1.0838431,0.46798638,2.4436436,0.07925025,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.37144357,0.3714439,0.37874207,0.05308808,0.053088102,0.05430066,8.7848326e-05,8.7848384e-05,8.839952e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
287286895,0.71839935,2.2651186,-1.0643594,0.46576935,2.3756492,0.10158588,-0.016744554,0.0031194137,-0.022932127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.4262482,0.42624858,0.43470803,0.055403512,0.055403534,0.056670804,8.805847e-05,8.805853e-05,8.860967e-05,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,64,255,0
