timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
403128927,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510564,-0.09661065,0.71490085,0.71490085,0.0,0.0,0.0,0.0,0.0,0.0,1.5702893,0.0,0.25238988,-0.71490085,5.333623,3.8131604,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
403238998,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.71728003,0.71728003,0.0,0.0,0.0,0.0,0.0,0.0,1.5707484,0.0,0.25238988,-0.71728003,5.3926735,3.855378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
403339210,0,0.0,0.0,-1.8430365,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.2951057,-0.09661065,0.7041248,0.7041248,0.0,0.0,0.0,0.0,0.0,0.0,1.5701152,0.0,0.25238988,-0.7041248,5.446645,3.8939638,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
403439331,0,0.0,0.0,-1.8430365,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.2951057,-0.09661066,0.7008688,0.7008688,0.0,0.0,0.0,0.0,0.0,0.0,1.5705557,0.0,0.25238988,-0.7008688,5.5007663,3.9326568,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
403539371,0,0.0,0.0,-1.8430364,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7027773,0.7027773,0.0,0.0,0.0,0.0,0.0,0.0,1.5709828,0.0,0.25238988,-0.7027773,5.555043,3.9714603,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
403639414,0,0.0,0.0,-1.8430365,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661064,0.7141905,0.7141905,0.0,0.0,0.0,0.0,0.0,0.0,1.5703642,0.0,0.25238988,-0.7141905,5.60952,4.010407,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
403739626,0,0.0,0.0,-1.8430365,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7151296,0.7151296,0.0,0.0,0.0,0.0,0.0,0.0,1.5709271,0.0,0.25238988,-0.7151296,5.6642866,4.049561,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
403839656,0,0.0,0.0,-1.8430367,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7015805,0.7015805,0.0,0.0,0.0,0.0,0.0,0.0,1.5701338,0.0,0.25238988,-0.7015805,5.7191525,4.0887847,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
403949694,0,0.0,0.0,-1.8430367,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661064,0.7028966,0.7028966,0.0,0.0,0.0,0.0,0.0,0.0,1.5705423,0.0,0.25238988,-0.7028966,5.7797356,4.1320963,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404049726,0,0.0,0.0,-1.8430367,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7309578,0.7309578,0.0,0.0,0.0,0.0,0.0,0.0,1.5704534,0.0,0.25238988,-0.7309578,5.8350163,4.1716166,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404149756,0,0.0,0.0,-1.8430365,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7130532,0.7130532,0.0,0.0,0.0,0.0,0.0,0.0,1.5707954,0.0,0.25238988,-0.7130532,5.890493,4.211277,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404249786,0,0.0,0.0,-1.8430367,-4.632756,-0.2523899,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7153928,0.7153928,0.0,0.0,0.0,0.0,0.0,0.0,1.5705286,0.0,0.25238988,-0.7153928,5.9461665,4.251077,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404349817,0,0.0,0.0,-1.8430364,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.69991946,0.69991946,0.0,0.0,0.0,0.0,0.0,0.0,1.5707961,0.0,0.25238988,-0.69991946,6.002036,4.2910175,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404449925,0,0.0,0.0,-1.8430364,-4.6327553,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661064,0.7288461,0.7288461,0.0,0.0,0.0,0.0,0.0,0.0,1.5699371,0.0,0.25238988,-0.7288461,6.058145,4.331129,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404559999,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661064,0.7473134,0.7473134,0.0,0.0,0.0,0.0,0.0,0.0,1.5700366,0.0,0.25238988,-0.7473134,6.1200657,4.375395,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404660040,0,0.0,0.0,-1.8430365,-4.6327553,-0.2523899,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7126814,0.7126814,0.0,0.0,0.0,0.0,0.0,0.0,1.5701629,0.0,0.25238988,-0.7126814,6.1765475,4.4157724,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404760124,0,0.0,0.0,-1.8430367,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661064,0.7281712,0.7281712,0.0,0.0,0.0,0.0,0.0,0.0,1.5699778,0.0,0.25238988,-0.7281712,6.2332487,4.4563065,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404860170,0,0.0,0.0,-1.8430367,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.73105675,0.73105675,0.0,0.0,0.0,0.0,0.0,0.0,1.5707724,0.0,0.25238988,-0.73105675,6.2901225,4.496964,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
404960215,0,0.0,0.0,-1.8430365,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.724268,0.724268,0.0,0.0,0.0,0.0,0.0,0.0,1.570705,0.0,0.25238988,-0.724268,6.347191,4.5377603,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405060250,0,0.0,0.0,-1.8430365,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.73038715,0.73038715,0.0,0.0,0.0,0.0,0.0,0.0,1.5697516,0.0,0.25238988,-0.73038715,6.404448,4.578691,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405160501,0,0.0,0.0,-1.8430364,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7442696,0.7442696,0.0,0.0,0.0,0.0,0.0,0.0,1.5701236,0.0,0.25238988,-0.7442696,6.4620223,4.619849,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405260504,0,0.0,0.0,-1.8430364,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661066,0.74081427,0.74081427,0.0,0.0,0.0,0.0,0.0,0.0,1.5698799,0.0,0.25238988,-0.74081427,6.519648,4.6610427,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405370551,0,0.0,0.0,-1.8430367,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661064,0.7605756,0.7605756,0.0,0.0,0.0,0.0,0.0,0.0,1.5696888,0.0,0.25238988,-0.7605756,6.583285,4.706534,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405470621,0,0.0,0.0,-1.8430367,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.76782835,0.76782835,0.0,0.0,0.0,0.0,0.0,0.0,1.5701737,0.0,0.25238988,-0.76782835,6.6413546,4.7480454,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405570858,0,0.0,0.0,-1.8430365,-4.632756,-0.25238988,0.0,0.0,0.0,-0.2951057,-0.09661065,0.78629535,0.78629535,0.0,0.0,0.0,0.0,0.0,0.0,1.5695789,0.0,0.25238988,-0.78629535,6.699715,4.789764,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405670794,0,0.0,0.0,-1.8430367,-4.632756,-0.2523899,0.0,0.0,0.0,-0.2951057,-0.09661065,0.80433726,0.80433726,0.0,0.0,0.0,0.0,0.0,0.0,1.5701295,0.0,0.25238988,-0.80433726,6.758093,4.831495,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405770859,0,0.0,0.0,-1.8430367,-4.632756,-0.2523899,0.0,0.0,0.0,-0.2951057,-0.09661065,0.80884707,0.80884707,0.0,0.0,0.0,0.0,0.0,0.0,1.5706984,0.0,0.25238988,-0.80884707,6.8167386,4.8734164,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405870889,0,0.0,0.0,-1.8430367,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7906365,0.7906365,0.0,0.0,0.0,0.0,0.0,0.0,1.5703201,0.0,0.25238988,-0.7906365,6.8755555,4.91546,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
405970993,0,0.0,0.0,-1.8430365,-4.632756,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7828039,0.7828039,0.0,0.0,0.0,0.0,0.0,0.0,1.5699342,0.0,0.25238988,-0.7828039,6.9346075,4.957672,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406081031,0,0.0,0.0,-1.8430365,-4.632756,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661064,0.7739238,0.7739238,0.0,0.0,0.0,0.0,0.0,0.0,1.5711008,0.0,0.25238988,-0.7739238,6.9997406,5.004231,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406181330,0,0.0,0.0,-1.8430365,-4.6327558,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7650955,0.7650955,0.0,0.0,0.0,0.0,0.0,0.0,1.5698881,0.0,0.25238988,-0.7650955,7.059311,5.0468125,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406281351,0,0.0,0.0,-1.8430365,-4.6327558,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.76848507,0.76848507,0.0,0.0,0.0,0.0,0.0,0.0,1.5704075,0.0,0.25238988,-0.76848507,7.1189075,5.089413,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406381522,0,0.0,0.0,-1.8430364,-4.6327558,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7732451,0.7732451,0.0,0.0,0.0,0.0,0.0,0.0,1.5697818,0.0,0.25238988,-0.7732451,7.1787844,5.1322136,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406481593,0,0.0,0.0,-1.8430367,-4.6327558,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7918178,0.7918178,0.0,0.0,0.0,0.0,0.0,0.0,1.570263,0.0,0.25238988,-0.7918178,7.238792,5.1751075,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406581693,0,0.0,0.0,-1.8430367,-4.6327558,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8092122,0.8092122,0.0,0.0,0.0,0.0,0.0,0.0,1.5694339,0.0,0.25238988,-0.8092122,7.2990074,5.2181497,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406681693,0,0.0,0.0,-1.8430367,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.7774131,0.7774131,0.0,0.0,0.0,0.0,0.0,0.0,1.5692068,0.0,0.25238988,-0.7774131,7.3593535,5.261285,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406791740,0,0.0,0.0,-1.8430367,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661066,0.81142306,0.81142306,0.0,0.0,0.0,0.0,0.0,0.0,1.5689535,0.0,0.25238988,-0.81142306,7.425981,5.30891,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406891757,0,0.0,0.0,-1.8430367,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.096610665,0.811549,0.811549,0.0,0.0,0.0,0.0,0.0,0.0,1.5706412,0.0,0.25238988,-0.811549,7.4867353,5.352336,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
406991794,0,0.0,0.0,-1.8430364,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8269903,0.8269903,0.0,0.0,0.0,0.0,0.0,0.0,1.5703306,0.0,0.25238988,-0.8269903,7.547691,5.395906,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
407091826,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.848889,0.848889,0.0,0.0,0.0,0.0,0.0,0.0,1.5697082,0.0,0.25238988,-0.848889,7.608833,5.439609,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
407191856,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8496779,0.8496779,0.0,0.0,0.0,0.0,0.0,0.0,1.5703492,0.0,0.25238988,-0.8496779,7.670162,5.4834456,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
407292001,0,0.0,0.0,-1.8430365,-4.6327553,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8506325,0.8506325,0.0,0.0,0.0,0.0,0.0,0.0,1.5706385,0.0,0.25238988,-0.8506325,7.731751,5.5274677,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
407392117,0,0.0,0.0,-1.8430365,-4.6327553,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8506859,0.8506859,0.0,0.0,0.0,0.0,0.0,0.0,1.5710497,0.0,0.25238988,-0.8506859,7.7935104,5.5716114,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
407502178,0,0.0,0.0,-1.8430365,-4.6327553,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661064,0.8562666,0.8562666,0.0,0.0,0.0,0.0,0.0,0.0,1.5707159,0.0,0.25238988,-0.8562666,7.8616223,5.6202955,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
407602210,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.84405696,0.84405696,0.0,0.0,0.0,0.0,0.0,0.0,1.5697231,0.0,0.25238988,-0.84405696,7.9237256,5.6646843,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
407702241,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.85889214,0.85889214,0.0,0.0,0.0,0.0,0.0,0.0,1.5703324,0.0,0.25238988,-0.85889214,7.986016,5.709207,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
407802321,0,0.0,0.0,-1.8430365,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8427581,0.8427581,0.0,0.0,0.0,0.0,0.0,0.0,1.5695106,0.0,0.25238988,-0.8427581,8.048525,5.7538843,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
407902426,0,0.0,0.0,-1.8430364,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.84727716,0.84727716,0.0,0.0,0.0,0.0,0.0,0.0,1.5704887,0.0,0.25238988,-0.84727716,8.111237,5.798707,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408002495,0,0.0,0.0,-1.8430364,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8230595,0.8230595,0.0,0.0,0.0,0.0,0.0,0.0,1.5692658,0.0,0.25238988,-0.8230595,8.174113,5.8436475,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408102529,0,0.0,0.0,-1.8430364,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.85808927,0.85808927,0.0,0.0,0.0,0.0,0.0,0.0,1.5705796,0.0,0.25238988,-0.85808927,8.237155,5.8887057,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408212564,0,0.0,0.0,-1.8430367,-4.6327558,-0.2523899,0.0,0.0,0.0,-0.2951057,-0.09661066,0.8647831,0.8647831,0.0,0.0,0.0,0.0,0.0,0.0,1.5697091,0.0,0.25238988,-0.8647831,8.306715,5.9384227,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408312595,0,0.0,0.0,-1.8430367,-4.6327558,-0.2523899,0.0,0.0,0.0,-0.2951057,-0.09661065,0.86786586,0.86786586,0.0,0.0,0.0,0.0,0.0,0.0,1.5702769,0.0,0.25238988,-0.86786586,8.370146,5.9837594,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408412634,0,0.0,0.0,-1.8430365,-4.6327558,-0.2523899,0.0,0.0,0.0,-0.2951057,-0.09661065,0.8854831,0.8854831,0.0,0.0,0.0,0.0,0.0,0.0,1.570217,0.0,0.25238988,-0.8854831,8.433769,6.0292315,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408512664,0,0.0,0.0,-1.8430365,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8795273,0.8795273,0.0,0.0,0.0,0.0,0.0,0.0,1.5701244,0.0,0.25238988,-0.8795273,8.497573,6.0748334,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408612804,0,0.0,0.0,-1.8430367,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8929038,0.8929038,0.0,0.0,0.0,0.0,0.0,0.0,1.5694609,0.0,0.25238988,-0.8929038,8.561634,6.1206183,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408712840,0,0.0,0.0,-1.8430364,-4.6327558,-0.25238988,0.0,0.0,0.0,-0.29510567,-0.09661065,0.9028725,0.9028725,0.0,0.0,0.0,0.0,0.0,0.0,1.5696731,0.0,0.25238988,-0.9028725,8.6258135,6.166488,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408812871,0,0.0,0.0,-1.8430364,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.9020282,0.9020282,0.0,0.0,0.0,0.0,0.0,0.0,1.5695304,0.0,0.25238988,-0.9020282,8.690175,6.2124887,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
408922920,0,0.0,0.0,-1.8430364,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661064,0.8955988,0.8955988,0.0,0.0,0.0,0.0,0.0,0.0,1.5712144,0.0,0.25238988,-0.8955988,8.761197,6.2632475,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409022998,0,0.0,0.0,-1.8430365,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510564,-0.09661065,0.9065386,0.9065386,0.0,0.0,0.0,0.0,0.0,0.0,1.5688117,0.0,0.25238988,-0.9065386,8.825978,6.3095465,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409123028,0,0.0,0.0,-1.8430365,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.8889053,0.8889053,0.0,0.0,0.0,0.0,0.0,0.0,1.5698354,0.0,0.25238988,-0.8889053,8.890915,6.3559556,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409223189,0,0.0,0.0,-1.8430364,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661064,0.90497434,0.90497434,0.0,0.0,0.0,0.0,0.0,0.0,1.569683,0.0,0.25238988,-0.90497434,8.9561205,6.402558,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409323270,0,0.0,0.0,-1.8430365,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.9023374,0.9023374,0.0,0.0,0.0,0.0,0.0,0.0,1.569851,0.0,0.25238988,-0.9023374,9.02146,6.4492545,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409423308,0,0.0,0.0,-1.8430365,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.9425137,0.9425137,0.0,0.0,0.0,0.0,0.0,0.0,1.5698516,0.0,0.25238988,-0.9425137,9.086955,6.4960628,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409523340,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.9341384,0.9341384,0.0,0.0,0.0,0.0,0.0,0.0,1.5686302,0.0,0.25238988,-0.9341384,9.152631,6.5429993,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409633374,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661064,0.9398173,0.9398173,0.0,0.0,0.0,0.0,0.0,0.0,1.5684717,0.0,0.25238988,-0.9398173,9.225086,6.594781,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409733413,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.096610665,0.9528371,0.9528371,0.0,0.0,0.0,0.0,0.0,0.0,1.5701798,0.0,0.25238988,-0.9528371,9.291153,6.641997,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409833603,0,0.0,0.0,-1.8430367,-4.6327553,-0.25238985,0.0,0.0,0.0,-0.29510567,-0.09661065,0.9742451,0.9742451,0.0,0.0,0.0,0.0,0.0,0.0,1.56899,0.0,0.25238988,-0.9742451,9.357503,6.689416,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
409933644,0,0.0,0.0,-0.8170069,-3.8730981,-0.742995,0.0,0.0,0.0,-0.21793275,-0.048468307,0.9499777,0.9499777,0.0,0.0,0.0,0.0,0.0,0.0,1.5701755,0.0,0.742995,-0.9499777,4.000154,2.8285363,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410033674,0,0.0,0.0,-0.33342424,-3.5150607,-0.9742243,0.0,0.0,0.0,-0.18156004,-0.02577813,0.94205385,0.94205385,0.0,0.0,0.0,0.0,0.0,0.0,1.568517,0.0,0.9742243,-0.94205385,4.001172,2.829256,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410133716,0,0.0,0.0,-0.3019694,-3.491772,-0.98926467,0.0,0.0,0.0,-0.17919414,-0.024302237,0.9442556,0.9442556,0.0,0.0,0.0,0.0,0.0,0.0,1.5702429,0.0,0.98926467,-0.9442556,4.003096,2.8306165,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410243858,0,0.0,0.0,-0.2998898,-3.4902325,-0.99025905,0.0,0.0,0.0,-0.1790377,-0.024204658,0.9755966,0.9755966,0.0,0.0,0.0,0.0,0.0,0.0,1.5687044,0.0,0.9902591,-0.9755966,4.006267,2.8328593,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410343820,0,0.0,0.0,-0.29978883,-3.4901576,-0.99030733,0.0,0.0,0.0,-0.17903012,-0.02419992,1.000126,1.000126,0.0,0.0,0.0,0.0,0.0,0.0,1.5694512,0.0,0.99030733,-1.000126,4.0101037,2.8355727,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410443859,0,0.0,0.0,-0.29978225,-3.4901528,-0.9903105,0.0,0.0,0.0,-0.17902964,-0.02419961,0.99281085,0.99281085,0.0,0.0,0.0,0.0,0.0,0.0,1.568417,0.0,0.9903105,-0.99281085,4.014859,2.838936,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410544018,0,0.0,0.0,-0.29978183,-3.4901526,-0.9903108,0.0,0.0,0.0,-0.17902961,-0.024199594,1.0035057,1.0035057,0.0,0.0,0.0,0.0,0.0,0.0,1.5697824,0.0,0.9903108,-1.0035057,4.020539,2.8429542,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410644063,0,0.0,0.0,-0.2997818,-3.4901524,-0.9903108,0.0,0.0,0.0,-0.1790296,-0.02419959,1.0226332,1.0226332,0.0,0.0,0.0,0.0,0.0,0.0,1.5684439,0.0,0.9903108,-1.0226332,4.0271325,2.8476183,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410744184,0,0.0,0.0,-0.2997818,-3.4901524,-0.9903107,0.0,0.0,0.0,-0.17902961,-0.02419959,1.0346276,1.0346276,0.0,0.0,0.0,0.0,0.0,0.0,1.5696487,0.0,0.9903107,-1.0346276,4.0346513,2.8529382,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410844224,0,0.0,0.0,-0.2997818,-3.4901521,-0.9903108,0.0,0.0,0.0,-0.17902961,-0.024199592,1.0177783,1.0177783,0.0,0.0,0.0,0.0,0.0,0.0,1.5680479,0.0,0.9903108,-1.0177783,4.043084,2.8589046,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
410944483,0,0.0,0.0,-0.2997818,-3.490152,-0.9903107,0.0,0.0,0.0,-0.17902958,-0.02419959,1.0752308,1.0752308,0.0,0.0,0.0,0.0,0.0,0.0,1.5697905,0.0,0.9903107,-1.0752308,4.0524573,2.8655367,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
411054475,0,0.0,0.0,-0.2997818,-3.4901524,-0.99031067,0.0,0.0,0.0,-0.17902958,-0.02419959,1.0904334,1.0904334,0.0,0.0,0.0,0.0,0.0,0.0,1.5681556,0.0,0.9903107,-1.0904334,4.0638003,2.873563,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
411154532,0,0.0,0.0,-0.2997818,-3.4901521,-0.99031067,0.0,0.0,0.0,-0.17902961,-0.02419959,1.1037909,1.1037909,0.0,0.0,0.0,0.0,0.0,0.0,1.5696995,0.0,0.9903108,-1.1037909,4.07508,2.8815455,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
411254567,0,0.0,0.0,-0.2997818,-3.4901521,-0.99031067,0.0,0.0,0.0,-0.17902961,-0.02419959,1.0851331,1.0851331,0.0,0.0,0.0,0.0,0.0,0.0,1.5681325,0.0,0.9903108,-1.0851331,4.0872693,2.8901727,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
411354616,0,0.0,0.0,-0.2997818,-3.4901524,-0.9903107,0.0,0.0,0.0,-0.17902961,-0.024199588,1.0985137,1.0985137,0.0,0.0,0.0,0.0,0.0,0.0,1.5693365,0.0,0.9903107,-1.0985137,4.10037,2.899445,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
411454647,0,0.0,0.0,-0.2997818,-3.4901526,-0.9903107,0.0,0.0,0.0,-0.1790296,-0.024199588,1.0727165,1.0727165,0.0,0.0,0.0,0.0,0.0,0.0,1.5680256,0.0,0.9903108,-1.0727165,4.1143746,2.9093573,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
411554816,0,0.0,0.0,-0.2997818,-3.4901524,-0.9903108,0.0,0.0,0.0,-0.17902961,-0.02419959,1.098195,1.098195,0.0,0.0,0.0,0.0,0.0,0.0,1.5690937,0.0,0.9903108,-1.098195,4.129301,2.919923,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
411654846,0,0.0,0.0,-0.2997818,-3.4901521,-0.9903108,0.0,0.0,0.0,-0.17902961,-0.02419959,1.1117312,1.1117312,0.0,0.0,0.0,0.0,0.0,0.0,1.5676924,0.0,0.9903108,-1.1117312,4.1451044,2.93111,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
